model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,17178,4,2/255,0.45,0.25,rcp,pgd,0.9731828831712216,0.9731828831712216,0.9731828831712216,636.3954649925232,0.0,0.0,0.0,0.9731828831712216,0.9731828831712216,0.9731828831712216,False,False,True,True,False,False,False,False,True,True
yolo11x,17178,4,2/255,0.45,0.25,rcp,square_attack,0.9731828831712216,0.9731828831712216,0.9731828831712216,636.3954649925232,0.9548670649528505,0.9548670649528505,0.9548670649528505,0.018315818218371138,0.018315818218371138,0.018315818218371138,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,2/255,0.45,0.25,rcp,rcp,0.9731828831712216,0.9731828831712216,0.9731828831712216,636.3954649925232,0.9731828831712216,0.9731828831712216,0.9731828831712216,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,2/255,0.45,0.25,odpv,pgd,0.936429500579834,0.936429500579834,0.936429500579834,86.51295042037964,0.0,0.0,0.0,0.936429500579834,0.936429500579834,0.936429500579834,False,False,True,True,False,False,False,False,True,True
yolo11x,17178,4,2/255,0.45,0.25,odpv,square_attack,0.936429500579834,0.936429500579834,0.936429500579834,86.51295042037964,0.9548670649528505,0.9548670649528505,0.9548670649528505,0.01843756437301647,0.01843756437301647,0.01843756437301647,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,2/255,0.45,0.25,odpv,rcp,0.936429500579834,0.936429500579834,0.936429500579834,86.51295042037964,0.9731828831712216,0.9731828831712216,0.9731828831712216,0.03675338259138761,0.03675338259138761,0.03675338259138761,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,1/255,0.45,0.25,rcp,pgd,0.8237026150238136,0.8237026150238136,0.8237026150238136,672.4381217956543,0.0,0.0,0.0,0.8237026150238136,0.8237026150238136,0.8237026150238136,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,0,1/255,0.45,0.25,rcp,square_attack,0.8237026150238136,0.8237026150238136,0.8237026150238136,672.4381217956543,0.8120676279067993,0.8120676279067993,0.8120676279067993,0.011634987117014273,0.011634987117014273,0.011634987117014273,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,1/255,0.45,0.25,rcp,rcp,0.8237026150238136,0.8237026150238136,0.8237026150238136,672.4381217956543,0.8237026150238136,0.8237026150238136,0.8237026150238136,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,0,1/255,0.45,0.25,odpv,pgd,0.7848873138427734,0.7848873138427734,0.7848873138427734,53.10635805130005,0.0,0.0,0.0,0.7848873138427734,0.7848873138427734,0.7848873138427734,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,0,1/255,0.45,0.25,odpv,square_attack,0.7848873138427734,0.7848873138427734,0.7848873138427734,53.10635805130005,0.8120676279067993,0.8120676279067993,0.8120676279067993,0.02718031406402588,0.02718031406402588,0.02718031406402588,True,True,False,False,False,False,False,False,True,True
