model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,146498,2,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,2,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,3,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,4,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,846.9663238922755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,101.49220343430837,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.839725057284037,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,849.6310368776321,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,96.8702255487442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,146498,5,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.800841768582664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,0,1/255,0.25,0.45,rcp,pgd,0.9279925282314,0.9279925282314,0.9279925282314,843.7174345652262,0.8662718534469604,0.8662718534469604,0.8662718534469604,0.061720674784439544,0.061720674784439544,0.061720674784439544,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,rcp,square_attack,0.9279925282314,0.9279925282314,0.9279925282314,843.7174345652262,0.8901868462562561,0.8901868462562561,0.8901868462562561,0.03780568197514389,0.03780568197514389,0.03780568197514389,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,rcp,rcp,0.9279925282314,0.9279925282314,0.9279925282314,843.7174345652262,0.9279925282314,0.9279925282314,0.9279925282314,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,odpv,pgd,0.9036532044410706,0.9036532044410706,0.9036532044410706,114.61383978525798,0.8662718534469604,0.8662718534469604,0.8662718534469604,0.03738135099411011,0.03738135099411011,0.03738135099411011,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,odpv,square_attack,0.9036532044410706,0.9036532044410706,0.9036532044410706,114.61383978525798,0.8901868462562561,0.8901868462562561,0.8901868462562561,0.013466358184814453,0.013466358184814453,0.013466358184814453,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,odpv,rcp,0.9036532044410706,0.9036532044410706,0.9036532044410706,114.61383978525798,0.9279925282314,0.9279925282314,0.9279925282314,0.024339323790329437,0.024339323790329437,0.024339323790329437,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,median_nms,pgd,0.926922619342804,0.926922619342804,0.926922619342804,15.690815448760986,0.8662718534469604,0.8662718534469604,0.8662718534469604,0.060650765895843506,0.060650765895843506,0.060650765895843506,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,median_nms,square_attack,0.926922619342804,0.926922619342804,0.926922619342804,15.690815448760986,0.8901868462562561,0.8901868462562561,0.8901868462562561,0.03673577308654785,0.03673577308654785,0.03673577308654785,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,1/255,0.25,0.45,median_nms,rcp,0.926922619342804,0.926922619342804,0.926922619342804,15.690815448760986,0.9279925282314,0.9279925282314,0.9279925282314,0.0010699088885960384,0.0010699088885960384,0.0010699088885960384,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,rcp,pgd,0.9245212114207,0.9245212114207,0.9245212114207,836.3197934230169,0.0,0.0,0.0,0.9245212114207,0.9245212114207,0.9245212114207,False,False,True,True,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,rcp,square_attack,0.9245212114207,0.9245212114207,0.9245212114207,836.3197934230169,0.8528155088424683,0.8528155088424683,0.8528155088424683,0.07170570257823172,0.07170570257823172,0.07170570257823172,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,rcp,rcp,0.9245212114207,0.9245212114207,0.9245212114207,836.3197934230169,0.9245212114207,0.9245212114207,0.9245212114207,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,odpv,pgd,0.8796330690383911,0.8796330690383911,0.8796330690383911,112.91991996765135,0.0,0.0,0.0,0.8796330690383911,0.8796330690383911,0.8796330690383911,False,False,True,True,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,odpv,square_attack,0.8796330690383911,0.8796330690383911,0.8796330690383911,112.91991996765135,0.8528155088424683,0.8528155088424683,0.8528155088424683,0.02681756019592285,0.02681756019592285,0.02681756019592285,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,odpv,rcp,0.8796330690383911,0.8796330690383911,0.8796330690383911,112.91991996765135,0.9245212114207,0.9245212114207,0.9245212114207,0.04488814238230887,0.04488814238230887,0.04488814238230887,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,median_nms,pgd,0.9211027026176452,0.9211027026176452,0.9211027026176452,16.012233813603718,0.0,0.0,0.0,0.9211027026176452,0.9211027026176452,0.9211027026176452,False,False,True,True,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,median_nms,square_attack,0.9211027026176452,0.9211027026176452,0.9211027026176452,16.012233813603718,0.8528155088424683,0.8528155088424683,0.8528155088424683,0.06828719377517689,0.06828719377517689,0.06828719377517689,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,median_nms,rcp,0.9211027026176452,0.9211027026176452,0.9211027026176452,16.012233813603718,0.9245212114207,0.9245212114207,0.9245212114207,0.0034185088030548316,0.0034185088030548316,0.0034185088030548316,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,1,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.4088639167068447,843.7174345652262,0.0,0.0,0.0,0.0,0.0,0.4088639167068447,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.4088639167068447,843.7174345652262,0.0,0.0,0.404574990272522,0.0,0.0,0.004288926434322715,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.4088639167068447,843.7174345652262,0.0,0.0,0.4088639167068447,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.404574990272522,0.0,0.0,0.404574990272522,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.4088639167068447,0.0,0.0,0.4088639167068447,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.404574990272522,0.0,0.0,0.404574990272522,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.4088639167068447,0.0,0.0,0.4088639167068447,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.4084194711361076,836.3197934230169,0.0,0.0,0.0,0.0,0.0,0.4084194711361076,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.4084194711361076,836.3197934230169,0.0,0.0,0.4009069502353668,0.0,0.0,0.007512520900740782,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.4084194711361076,836.3197934230169,0.0,0.0,0.4084194711361076,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.4009069502353668,0.0,0.0,0.4009069502353668,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.4084194711361076,0.0,0.0,0.4084194711361076,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.4009069502353668,0.0,0.0,0.4009069502353668,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,1,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.4084194711361076,0.0,0.0,0.4084194711361076,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,843.7174345652262,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,843.7174345652262,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,843.7174345652262,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,114.61383978525798,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,1/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,15.690815448760986,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,836.3197934230169,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,836.3197934230169,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,836.3197934230169,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,112.91991996765135,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,median_nms,pgd,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,median_nms,square_attack,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,2,2/255,0.25,0.45,median_nms,rcp,0.0,0.0,0.0,16.012233813603718,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,152771,3,1/255,0.25,0.45,rcp,pgd,0.9200891053768366,0.9200891053768366,0.9200891053768366,843.7174345652262,0.8719863295555115,0.8719863295555115,0.8719863295555115,0.04810277582132516,0.04810277582132516,0.04810277582132516,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,rcp,square_attack,0.9200891053768366,0.9200891053768366,0.9200891053768366,843.7174345652262,0.91322261095047,0.91322261095047,0.91322261095047,0.006866494426366665,0.006866494426366665,0.006866494426366665,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,rcp,rcp,0.9200891053768366,0.9200891053768366,0.9200891053768366,843.7174345652262,0.9200891053768366,0.9200891053768366,0.9200891053768366,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,odpv,pgd,0.8735823035240173,0.8735823035240173,0.8735823035240173,114.61383978525798,0.8719863295555115,0.8719863295555115,0.8719863295555115,0.0015959739685058594,0.0015959739685058594,0.0015959739685058594,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,odpv,square_attack,0.8735823035240173,0.8735823035240173,0.8735823035240173,114.61383978525798,0.91322261095047,0.91322261095047,0.91322261095047,0.03964030742645264,0.03964030742645264,0.03964030742645264,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,odpv,rcp,0.8735823035240173,0.8735823035240173,0.8735823035240173,114.61383978525798,0.9200891053768366,0.9200891053768366,0.9200891053768366,0.0465068018528193,0.0465068018528193,0.0465068018528193,True,True,False,False,False,False,False,False,True,True
yolo11x,152771,3,1/255,0.25,0.45,median_nms,pgd,0.9229868054389954,0.9229868054389954,0.9229868054389954,15.690815448760986,0.8719863295555115,0.8719863295555115,0.8719863295555115,0.05100047588348389,0.05100047588348389,0.05100047588348389,True,True,False,False,False,False,False,False,True,True
