model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000100274,4,1/255,0.25,0.45,pgd,0.23980315029621124,0.0,0.0,733.2563419342041
yolo11x,000000100274,4,1/255,0.25,0.45,rcp,0.845079935004584,0.845079935004584,0.845079935004584,520.9435111151802
yolo11x,000000100274,4,1/255,0.25,0.45,square_attack,0.8299861550331116,0.8299861550331116,0.8299861550331116,117.72253640492757
yolo11x,000000100274,4,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,4,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,4,2/255,0.25,0.45,rcp,0.8266684804743049,0.8266684804743049,0.8266684804743049,519.0445137818655
yolo11x,000000100274,4,2/255,0.25,0.45,square_attack,0.7957131862640381,0.7957131862640381,0.7957131862640381,104.50670152240329
yolo11x,000000100274,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,5,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,5,1/255,0.25,0.45,rcp,0.8977080494128148,0.8977080494128148,0.8977080494128148,520.9435111151802
yolo11x,000000100274,5,1/255,0.25,0.45,square_attack,0.8809647560119629,0.8809647560119629,0.8809647560119629,117.72253640492757
yolo11x,000000100274,5,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,5,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,5,2/255,0.25,0.45,rcp,0.8956277128722212,0.8956277128722212,0.8956277128722212,519.0445137818655
yolo11x,000000100274,5,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,104.50670152240329
yolo11x,000000100274,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,6,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,520.9435111151802
yolo11x,000000100274,6,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,117.72253640492757
yolo11x,000000100274,6,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,6,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,519.0445137818655
yolo11x,000000100274,6,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,104.50670152240329
yolo11x,000000100274,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,7,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,7,1/255,0.25,0.45,rcp,0.0,0.0,0.0,520.9435111151802
yolo11x,000000100274,7,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,117.72253640492757
yolo11x,000000100274,7,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,7,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,7,2/255,0.25,0.45,rcp,0.0,0.0,0.0,519.0445137818655
yolo11x,000000100274,7,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,104.50670152240329
yolo11x,000000100274,8,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,8,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,8,1/255,0.25,0.45,rcp,0.90644875778463,0.90644875778463,0.90644875778463,520.9435111151802
yolo11x,000000100274,8,1/255,0.25,0.45,square_attack,0.8978613615036011,0.8978613615036011,0.8978613615036011,117.72253640492757
yolo11x,000000100274,8,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,8,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,8,2/255,0.25,0.45,rcp,0.903533508652505,0.903533508652505,0.903533508652505,519.0445137818655
yolo11x,000000100274,8,2/255,0.25,0.45,square_attack,0.8881229162216187,0.8881229162216187,0.8881229162216187,104.50670152240329
yolo11x,000000105455,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,194.00227936108908
yolo11x,000000105455,0,1/255,0.25,0.45,pgd,0.4894854724407196,0.0,0.0,619.9973433017731
yolo11x,000000105455,0,1/255,0.25,0.45,rcp,0.8722917031278629,0.8722917031278629,0.8722917031278629,1521.2177076339722
yolo11x,000000105455,0,1/255,0.25,0.45,square_attack,0.8106811046600342,0.8106811046600342,0.8106811046600342,172.1952005227407
yolo11x,000000105455,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,194.04772098859152
yolo11x,000000105455,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,4.762166500091553
yolo11x,000000105455,0,2/255,0.25,0.45,rcp,0.8694009117741416,0.8694009117741416,0.8694009117741416,1507.9821887016296
yolo11x,000000105455,0,2/255,0.25,0.45,square_attack,0.7826849818229675,0.7826849818229675,0.7826849818229675,161.59742458661398
yolo11x,000000105455,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,194.00227936108908
yolo11x,000000105455,1,1/255,0.25,0.45,pgd,0.27959752082824707,0.0,0.0,619.9973433017731
yolo11x,000000105455,1,1/255,0.25,0.45,rcp,0.7583763255955237,0.7583763255955237,0.7583763255955237,1521.2177076339722
yolo11x,000000105455,1,1/255,0.25,0.45,square_attack,0.7429869771003723,0.7429869771003723,0.7429869771003723,172.1952005227407
yolo11x,000000105455,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,194.04772098859152
yolo11x,000000105455,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,4.762166500091553
yolo11x,000000105455,1,2/255,0.25,0.45,rcp,0.7569245393349088,0.7569245393349088,0.7569245393349088,1507.9821887016296
yolo11x,000000105455,1,2/255,0.25,0.45,square_attack,0.7313321828842163,0.7313321828842163,0.7313321828842163,161.59742458661398
yolo11x,000000105455,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,194.00227936108908
yolo11x,000000105455,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.9973433017731
yolo11x,000000105455,2,1/255,0.25,0.45,rcp,0.8731603300166965,0.8731603300166965,0.8731603300166965,1521.2177076339722
yolo11x,000000105455,2,1/255,0.25,0.45,square_attack,0.8483282327651978,0.8483282327651978,0.8483282327651978,172.1952005227407
yolo11x,000000105455,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,194.04772098859152
yolo11x,000000105455,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,4.762166500091553
yolo11x,000000105455,2,2/255,0.25,0.45,rcp,0.8669619127982352,0.8669619127982352,0.8669619127982352,1507.9821887016296
yolo11x,000000105455,2,2/255,0.25,0.45,square_attack,0.8222205638885498,0.8222205638885498,0.8222205638885498,161.59742458661398
yolo11x,000000111036,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,293.03194534778595
yolo11x,000000111036,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,605.9179689884186
yolo11x,000000111036,0,1/255,0.25,0.45,rcp,0.9399924195301373,0.9399924195301373,0.9399924195301373,2286.8851630687714
yolo11x,000000111036,0,1/255,0.25,0.45,square_attack,0.8768508434295654,0.8768508434295654,0.8768508434295654,171.99016547203064
yolo11x,000000111036,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,296.50181317329407
yolo11x,000000111036,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,8.842357635498047
yolo11x,000000111036,0,2/255,0.25,0.45,rcp,0.9394671329269069,0.9394671329269069,0.9394671329269069,2286.29870057106
yolo11x,000000111036,0,2/255,0.25,0.45,square_attack,0.8037850856781006,0.8037850856781006,0.8037850856781006,172.15566289424896
yolo11x,000000111036,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,293.03194534778595
yolo11x,000000111036,1,1/255,0.25,0.45,pgd,0.5152718424797058,0.5152718424797058,0.0,605.9179689884186
yolo11x,000000111036,1,1/255,0.25,0.45,rcp,0.9587398519117798,0.9587398519117798,0.9587398519117798,2286.8851630687714
yolo11x,000000111036,1,1/255,0.25,0.45,square_attack,0.9515723586082458,0.9515723586082458,0.9515723586082458,171.99016547203064
yolo11x,000000111036,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,296.50181317329407
yolo11x,000000111036,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,8.842357635498047
yolo11x,000000111036,1,2/255,0.25,0.45,rcp,0.9582589445511898,0.9582589445511898,0.9582589445511898,2286.29870057106
yolo11x,000000111036,1,2/255,0.25,0.45,square_attack,0.9431468844413757,0.9431468844413757,0.9431468844413757,172.15566289424896
yolo11x,000000113235,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,146.31536400318146
yolo11x,000000113235,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,63.74415469169617
yolo11x,000000113235,0,1/255,0.25,0.45,rcp,0.9626873319684024,0.9626873319684024,0.9626873319684024,1256.1589612960815
yolo11x,000000113235,0,1/255,0.25,0.45,square_attack,0.9516086578369141,0.9516086578369141,0.9516086578369141,128.9471958875656
yolo11x,000000113235,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,146.32572239637375
yolo11x,000000113235,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,6.9178478717803955
yolo11x,000000113235,0,2/255,0.25,0.45,rcp,0.9615994566408234,0.9615994566408234,0.9615994566408234,1247.1561443209648
yolo11x,000000113235,0,2/255,0.25,0.45,square_attack,0.9371622204780579,0.9371622204780579,0.9371622204780579,129.25662398338318
yolo11x,000000113235,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,146.31536400318146
yolo11x,000000113235,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,63.74415469169617
yolo11x,000000113235,1,1/255,0.25,0.45,rcp,0.9281675424575088,0.9281675424575088,0.9281675424575088,1256.1589612960815
yolo11x,000000113235,1,1/255,0.25,0.45,square_attack,0.9496456980705261,0.9496456980705261,0.9496456980705261,128.9471958875656
yolo11x,000000113235,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,146.32572239637375
yolo11x,000000113235,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,6.9178478717803955
yolo11x,000000113235,1,2/255,0.25,0.45,rcp,0.9278572616069387,0.9278572616069387,0.9278572616069387,1247.1561443209648
yolo11x,000000113235,1,2/255,0.25,0.45,square_attack,0.9359564185142517,0.9359564185142517,0.9359564185142517,129.25662398338318
yolo11x,000000113235,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,146.31536400318146
yolo11x,000000113235,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,63.74415469169617
yolo11x,000000113235,2,1/255,0.25,0.45,rcp,0.912055791685766,0.912055791685766,0.912055791685766,1256.1589612960815
yolo11x,000000113235,2,1/255,0.25,0.45,square_attack,0.9068491458892822,0.9068491458892822,0.9068491458892822,128.9471958875656
yolo11x,000000113235,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,146.32572239637375
yolo11x,000000113235,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,6.9178478717803955
yolo11x,000000113235,2,2/255,0.25,0.45,rcp,0.9106951943044183,0.9106951943044183,0.9106951943044183,1247.1561443209648
yolo11x,000000113235,2,2/255,0.25,0.45,square_attack,0.8849050998687744,0.8849050998687744,0.8849050998687744,129.25662398338318
yolo11x,000000113235,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,146.31536400318146
yolo11x,000000113235,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,63.74415469169617
yolo11x,000000113235,3,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1256.1589612960815
yolo11x,000000113235,3,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,128.9471958875656
yolo11x,000000113235,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,146.32572239637375
yolo11x,000000113235,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,6.9178478717803955
yolo11x,000000113235,3,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1247.1561443209648
yolo11x,000000113235,3,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,129.25662398338318
yolo11x,000000147223,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47911825180054
yolo11x,000000147223,0,1/255,0.25,0.45,pgd,0.21782976388931274,0.0,0.0,592.1438603401184
yolo11x,000000147223,0,1/255,0.25,0.45,rcp,0.9427018584625888,0.9427018584625888,0.9427018584625888,780.6336193561554
yolo11x,000000147223,0,1/255,0.25,0.45,square_attack,0.936039924621582,0.936039924621582,0.936039924621582,161.4369659423828
yolo11x,000000147223,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47391366958618
yolo11x,000000147223,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,404.9616975784302
yolo11x,000000147223,0,2/255,0.25,0.45,rcp,0.9423213802497786,0.9423213802497786,0.9423213802497786,780.7700479030609
yolo11x,000000147223,0,2/255,0.25,0.45,square_attack,0.927392840385437,0.927392840385437,0.927392840385437,174.9198992729187
yolo11x,000000147223,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47911825180054
yolo11x,000000147223,1,1/255,0.25,0.45,pgd,0.46209612488746643,0.0,0.0,592.1438603401184
yolo11x,000000147223,1,1/255,0.25,0.45,rcp,0.7985325087772173,0.7985325087772173,0.7985325087772173,780.6336193561554
yolo11x,000000147223,1,1/255,0.25,0.45,square_attack,0.7899491190910339,0.7899491190910339,0.7899491190910339,161.4369659423828
yolo11x,000000147223,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47391366958618
yolo11x,000000147223,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,404.9616975784302
yolo11x,000000147223,1,2/255,0.25,0.45,rcp,0.7968067763427698,0.7968067763427698,0.7968067763427698,780.7700479030609
yolo11x,000000147223,1,2/255,0.25,0.45,square_attack,0.7793979644775391,0.7793979644775391,0.7793979644775391,174.9198992729187
yolo11x,000000147223,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47911825180054
yolo11x,000000147223,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,592.1438603401184
yolo11x,000000147223,2,1/255,0.25,0.45,rcp,0.9731843794858328,0.9731843794858328,0.9731843794858328,780.6336193561554
yolo11x,000000147223,2,1/255,0.25,0.45,square_attack,0.9585393071174622,0.9585393071174622,0.9585393071174622,161.4369659423828
yolo11x,000000147223,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47391366958618
yolo11x,000000147223,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,404.9616975784302
yolo11x,000000147223,2,2/255,0.25,0.45,rcp,0.9728933872082997,0.9728933872082997,0.9728933872082997,780.7700479030609
yolo11x,000000147223,2,2/255,0.25,0.45,square_attack,0.9414584040641785,0.9414584040641785,0.9414584040641785,174.9198992729187
yolo11x,000000147223,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47911825180054
yolo11x,000000147223,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,592.1438603401184
yolo11x,000000147223,3,1/255,0.25,0.45,rcp,0.8396919025730931,0.8396919025730931,0.8396919025730931,780.6336193561554
yolo11x,000000147223,3,1/255,0.25,0.45,square_attack,0.8171830773353577,0.8171830773353577,0.8171830773353577,161.4369659423828
yolo11x,000000147223,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47391366958618
yolo11x,000000147223,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,404.9616975784302
yolo11x,000000147223,3,2/255,0.25,0.45,rcp,0.1359926323162422,0.0,0.0,780.7700479030609
yolo11x,000000147223,3,2/255,0.25,0.45,square_attack,0.12928816676139832,0.0,0.0,174.9198992729187
yolo11x,000000147223,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47911825180054
yolo11x,000000147223,4,1/255,0.25,0.45,pgd,0.0,0.0,0.0,592.1438603401184
yolo11x,000000147223,4,1/255,0.25,0.45,rcp,0.9088740734768125,0.9088740734768125,0.9088740734768125,780.6336193561554
yolo11x,000000147223,4,1/255,0.25,0.45,square_attack,0.9028751254081726,0.9028751254081726,0.9028751254081726,161.4369659423828
yolo11x,000000147223,4,2/255,0.25,0.45,odpv,0.0,0.0,0.0,117.47391366958618
yolo11x,000000147223,4,2/255,0.25,0.45,pgd,0.0,0.0,0.0,404.9616975784302
yolo11x,000000147223,4,2/255,0.25,0.45,rcp,0.9037873626567026,0.9037873626567026,0.9037873626567026,780.7700479030609
yolo11x,000000147223,4,2/255,0.25,0.45,square_attack,0.8819238543510437,0.8819238543510437,0.8819238543510437,174.9198992729187
yolo11x,000000160012,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,0,1/255,0.25,0.45,rcp,0.9489105020179436,0.9489105020179436,0.9489105020179436,547.213991271125
yolo11x,000000160012,0,1/255,0.25,0.45,square_attack,0.930909276008606,0.930909276008606,0.930909276008606,134.12711445490518
yolo11x,000000160012,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,0,2/255,0.25,0.45,rcp,0.9485492646113727,0.9485492646113727,0.9485492646113727,543.226256608963
yolo11x,000000160012,0,2/255,0.25,0.45,square_attack,0.906950831413269,0.906950831413269,0.906950831413269,121.92174959182739
yolo11x,000000160012,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,1,1/255,0.25,0.45,rcp,0.9363829386175133,0.9363829386175133,0.9363829386175133,547.213991271125
yolo11x,000000160012,1,1/255,0.25,0.45,square_attack,0.9230207800865173,0.9230207800865173,0.9230207800865173,134.12711445490518
yolo11x,000000160012,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,1,2/255,0.25,0.45,rcp,0.9351687389661972,0.9351687389661972,0.9351687389661972,543.226256608963
yolo11x,000000160012,1,2/255,0.25,0.45,square_attack,0.9143539667129517,0.9143539667129517,0.9143539667129517,121.92174959182739
yolo11x,000000160012,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,2,1/255,0.25,0.45,rcp,0.9028554780684745,0.9028554780684745,0.9028554780684745,547.213991271125
yolo11x,000000160012,2,1/255,0.25,0.45,square_attack,0.8176831007003784,0.8176831007003784,0.8176831007003784,134.12711445490518
yolo11x,000000160012,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,2,2/255,0.25,0.45,rcp,0.9024175679481853,0.9024175679481853,0.9024175679481853,543.226256608963
yolo11x,000000160012,2,2/255,0.25,0.45,square_attack,0.7985150814056396,0.7985150814056396,0.7985150814056396,121.92174959182739
yolo11x,000000160012,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,3,1/255,0.25,0.45,rcp,0.8257181783363894,0.8257181783363894,0.8257181783363894,547.213991271125
yolo11x,000000160012,3,1/255,0.25,0.45,square_attack,0.8196062445640564,0.8196062445640564,0.8196062445640564,134.12711445490518
yolo11x,000000160012,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,3,2/255,0.25,0.45,rcp,0.8251860578078261,0.8251860578078261,0.8251860578078261,543.226256608963
yolo11x,000000160012,3,2/255,0.25,0.45,square_attack,0.8123716115951538,0.8123716115951538,0.8123716115951538,121.92174959182739
yolo11x,000000160012,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,4,1/255,0.25,0.45,pgd,0.6283677816390991,0.6283677816390991,0.0,619.8224909305573
yolo11x,000000160012,4,1/255,0.25,0.45,rcp,0.9573361510744451,0.9573361510744451,0.9573361510744451,547.213991271125
yolo11x,000000160012,4,1/255,0.25,0.45,square_attack,0.942327082157135,0.942327082157135,0.942327082157135,134.12711445490518
yolo11x,000000160012,4,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,4,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,4,2/255,0.25,0.45,rcp,0.9543222166023959,0.9543222166023959,0.9543222166023959,543.226256608963
yolo11x,000000160012,4,2/255,0.25,0.45,square_attack,0.9325475096702576,0.9325475096702576,0.9325475096702576,121.92174959182739
yolo11x,000000160012,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,5,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,5,1/255,0.25,0.45,rcp,0.0,0.0,0.0,547.213991271125
yolo11x,000000160012,5,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,134.12711445490518
yolo11x,000000160012,5,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,5,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,5,2/255,0.25,0.45,rcp,0.0,0.0,0.0,543.226256608963
yolo11x,000000160012,5,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,121.92174959182739
yolo11x,000000160012,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,6,1/255,0.25,0.45,pgd,0.0,0.0,0.0,619.8224909305573
yolo11x,000000160012,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,547.213991271125
yolo11x,000000160012,6,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,134.12711445490518
yolo11x,000000160012,6,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,6,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,543.226256608963
yolo11x,000000160012,6,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,121.92174959182739
yolo11x,000000160012,7,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,7,1/255,0.25,0.45,pgd,0.7712150812149048,0.7712150812149048,0.7712150812149048,619.8224909305573
yolo11x,000000160012,7,1/255,0.25,0.45,rcp,0.8422512259527621,0.8422512259527621,0.8422512259527621,547.213991271125
yolo11x,000000160012,7,1/255,0.25,0.45,square_attack,0.8354395031929016,0.8354395031929016,0.8354395031929016,134.12711445490518
yolo11x,000000160012,7,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,7,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,7,2/255,0.25,0.45,rcp,0.8415437311396322,0.8415437311396322,0.8415437311396322,543.226256608963
yolo11x,000000160012,7,2/255,0.25,0.45,square_attack,0.8253885507583618,0.8253885507583618,0.8253885507583618,121.92174959182739
yolo11x,000000160012,8,1/255,0.25,0.45,odpv,0.0,0.0,0.0,62.30104502042135
yolo11x,000000160012,8,1/255,0.25,0.45,pgd,0.04106831178069115,0.0,0.0,619.8224909305573
yolo11x,000000160012,8,1/255,0.25,0.45,rcp,0.9507720120808877,0.9507720120808877,0.9507720120808877,547.213991271125
yolo11x,000000160012,8,1/255,0.25,0.45,square_attack,0.9422233700752258,0.9422233700752258,0.9422233700752258,134.12711445490518
yolo11x,000000160012,8,2/255,0.25,0.45,odpv,0.0,0.0,0.0,62.26640648312039
yolo11x,000000160012,8,2/255,0.25,0.45,pgd,0.0,0.0,0.0,680.9038436412811
yolo11x,000000160012,8,2/255,0.25,0.45,rcp,0.9499695149402466,0.9499695149402466,0.9499695149402466,543.226256608963
yolo11x,000000160012,8,2/255,0.25,0.45,square_attack,0.9352333545684814,0.9352333545684814,0.9352333545684814,121.92174959182739
yolo11x,000000191013,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,72.99818596243858
yolo11x,000000191013,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,628.6527941226959
yolo11x,000000191013,0,1/255,0.25,0.45,rcp,0.9555636135453675,0.9555636135453675,0.9555636135453675,638.5865224003792
yolo11x,000000191013,0,1/255,0.25,0.45,square_attack,0.9487801194190979,0.9487801194190979,0.9487801194190979,175.09321102499962
yolo11x,000000191013,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,73.04774364829063
yolo11x,000000191013,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,766.5159077644348
yolo11x,000000191013,0,2/255,0.25,0.45,rcp,0.9555096139662038,0.9555096139662038,0.9555096139662038,632.2648394703865
yolo11x,000000191013,0,2/255,0.25,0.45,square_attack,0.9376398324966431,0.9376398324966431,0.9376398324966431,167.4257052242756
yolo11x,000000191013,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,72.99818596243858
yolo11x,000000191013,1,1/255,0.25,0.45,pgd,0.6879774928092957,0.6879774928092957,0.0,628.6527941226959
yolo11x,000000191013,1,1/255,0.25,0.45,rcp,0.893048026202029,0.893048026202029,0.893048026202029,638.5865224003792
yolo11x,000000191013,1,1/255,0.25,0.45,square_attack,0.8902848958969116,0.8902848958969116,0.8902848958969116,175.09321102499962
yolo11x,000000191013,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,73.04774364829063
yolo11x,000000191013,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,766.5159077644348
yolo11x,000000191013,1,2/255,0.25,0.45,rcp,0.8919532741856016,0.8919532741856016,0.8919532741856016,632.2648394703865
yolo11x,000000191013,1,2/255,0.25,0.45,square_attack,0.8823540806770325,0.8823540806770325,0.8823540806770325,167.4257052242756
yolo11x,000000191013,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,72.99818596243858
yolo11x,000000191013,2,1/255,0.25,0.45,pgd,0.921030580997467,0.921030580997467,0.921030580997467,628.6527941226959
yolo11x,000000191013,2,1/255,0.25,0.45,rcp,0.9787099081030538,0.9787099081030538,0.9787099081030538,638.5865224003792
yolo11x,000000191013,2,1/255,0.25,0.45,square_attack,0.9644793272018433,0.9644793272018433,0.9644793272018433,175.09321102499962
yolo11x,000000191013,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,73.04774364829063
yolo11x,000000191013,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,766.5159077644348
yolo11x,000000191013,2,2/255,0.25,0.45,rcp,0.9775836382413272,0.9775836382413272,0.9775836382413272,632.2648394703865
yolo11x,000000191013,2,2/255,0.25,0.45,square_attack,0.9555116295814514,0.9555116295814514,0.9555116295814514,167.4257052242756
yolo11x,000000191013,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,72.99818596243858
yolo11x,000000191013,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,628.6527941226959
yolo11x,000000191013,3,1/255,0.25,0.45,rcp,0.8768889479405269,0.8768889479405269,0.8768889479405269,638.5865224003792
