model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000263463,0,2/255,0.45,0.25,square_attack,0.7794855833053589,0.7794855833053589,0.7794855833053589,43.36201536655426
yolo11x,000000263463,1,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0013051033020019531
yolo11x,000000263463,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,1.6336841583251953
yolo11x,000000263463,1,1/255,0.45,0.25,rcp,0.0,0.0,0.0,789.3573425412178
yolo11x,000000263463,1,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.54139173030853
yolo11x,000000263463,1,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.001565694808959961
yolo11x,000000263463,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,1.4264557361602783
yolo11x,000000263463,1,2/255,0.45,0.25,rcp,0.0,0.0,0.0,787.0649924874306
yolo11x,000000263463,1,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.36201536655426
yolo11x,000000263463,2,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0011458396911621094
yolo11x,000000263463,2,1/255,0.45,0.25,pgd,0.0,0.0,0.0,1.6336841583251953
yolo11x,000000263463,2,1/255,0.45,0.25,rcp,0.0,0.0,0.0,789.3573425412178
yolo11x,000000263463,2,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.54139173030853
yolo11x,000000263463,2,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0014176368713378906
yolo11x,000000263463,2,2/255,0.45,0.25,pgd,0.0,0.0,0.0,1.4264557361602783
yolo11x,000000263463,2,2/255,0.45,0.25,rcp,0.0,0.0,0.0,787.0649924874306
yolo11x,000000263463,2,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.36201536655426
yolo11x,000000263463,3,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0010988712310791016
yolo11x,000000263463,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,1.6336841583251953
yolo11x,000000263463,3,1/255,0.45,0.25,rcp,0.0,0.0,0.0,789.3573425412178
yolo11x,000000263463,3,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.54139173030853
yolo11x,000000263463,3,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0013709068298339844
yolo11x,000000263463,3,2/255,0.45,0.25,pgd,0.0,0.0,0.0,1.4264557361602783
yolo11x,000000263463,3,2/255,0.45,0.25,rcp,0.0,0.0,0.0,787.0649924874306
yolo11x,000000263463,3,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,43.36201536655426
yolo11x,000000365207,0,1/255,0.45,0.25,odpv,0.8237910270690918,0.8237910270690918,0.8237910270690918,51.756386041641235
yolo11x,000000365207,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,254.30571961402893
yolo11x,000000365207,0,1/255,0.45,0.25,rcp,0.8458529670951825,0.8458529670951825,0.8458529670951825,806.386329460144
yolo11x,000000365207,0,1/255,0.45,0.25,square_attack,0.8162441849708557,0.8162441849708557,0.8162441849708557,138.59692616462706
yolo11x,000000365207,0,2/255,0.45,0.25,odpv,0.8090516924858093,0.8090516924858093,0.8090516924858093,93.84223866462708
yolo11x,000000365207,0,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.9419498443603516
yolo11x,000000365207,0,2/255,0.45,0.25,rcp,0.8408088778175897,0.8408088778175897,0.8408088778175897,809.9406833171845
yolo11x,000000365207,0,2/255,0.45,0.25,square_attack,0.7992304563522339,0.7992304563522339,0.7992304563522339,125.18036546707154
yolo11x,000000365207,1,1/255,0.45,0.25,odpv,0.9599947929382324,0.9599947929382324,0.9599947929382324,53.32546329498291
yolo11x,000000365207,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,254.30571961402893
yolo11x,000000365207,1,1/255,0.45,0.25,rcp,0.9778639394388922,0.9778639394388922,0.9778639394388922,806.386329460144
yolo11x,000000365207,1,1/255,0.45,0.25,square_attack,0.9633438587188721,0.9633438587188721,0.9633438587188721,138.59692616462706
yolo11x,000000365207,1,2/255,0.45,0.25,odpv,0.9507322907447815,0.9507322907447815,0.9507322907447815,97.71952605247498
yolo11x,000000365207,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.9419498443603516
yolo11x,000000365207,1,2/255,0.45,0.25,rcp,0.9758542315334995,0.9758542315334995,0.9758542315334995,809.9406833171845
yolo11x,000000365207,1,2/255,0.45,0.25,square_attack,0.9341786503791809,0.9341786503791809,0.9341786503791809,125.18036546707154
yolo11x,000000365207,2,1/255,0.45,0.25,odpv,0.8952975273132324,0.8952975273132324,0.8952975273132324,53.178810834884644
yolo11x,000000365207,2,1/255,0.45,0.25,pgd,0.0,0.0,0.0,254.30571961402893
yolo11x,000000365207,2,1/255,0.45,0.25,rcp,0.912422309231908,0.912422309231908,0.912422309231908,806.386329460144
yolo11x,000000365207,2,1/255,0.45,0.25,square_attack,0.7365533113479614,0.7365533113479614,0.7365533113479614,138.59692616462706
yolo11x,000000365207,2,2/255,0.45,0.25,odpv,0.8741732835769653,0.8741732835769653,0.8741732835769653,99.45380163192749
yolo11x,000000365207,2,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.9419498443603516
yolo11x,000000365207,2,2/255,0.45,0.25,rcp,0.8948815988618614,0.8948815988618614,0.8948815988618614,809.9406833171845
yolo11x,000000365207,2,2/255,0.45,0.25,square_attack,0.6912217140197754,0.6912217140197754,0.0,125.18036546707154
yolo11x,000000365207,3,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0018608570098876953
yolo11x,000000365207,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,254.30571961402893
yolo11x,000000365207,3,1/255,0.45,0.25,rcp,0.0,0.0,0.0,806.386329460144
yolo11x,000000365207,3,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,138.59692616462706
yolo11x,000000365207,3,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0016760826110839844
yolo11x,000000365207,3,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.9419498443603516
yolo11x,000000365207,3,2/255,0.45,0.25,rcp,0.0,0.0,0.0,809.9406833171845
yolo11x,000000365207,3,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,125.18036546707154
yolo11x,000000365207,4,1/255,0.45,0.25,odpv,0.8260030746459961,0.8260030746459961,0.8260030746459961,52.9033362865448
yolo11x,000000365207,4,1/255,0.45,0.25,pgd,0.0,0.0,0.0,254.30571961402893
yolo11x,000000365207,4,1/255,0.45,0.25,rcp,0.8852991671404411,0.8852991671404411,0.8852991671404411,806.386329460144
yolo11x,000000365207,4,1/255,0.45,0.25,square_attack,0.8192541599273682,0.8192541599273682,0.8192541599273682,138.59692616462706
yolo11x,000000365207,4,2/255,0.45,0.25,odpv,0.7926315069198608,0.7926315069198608,0.7926315069198608,99.10575866699219
yolo11x,000000365207,4,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.9419498443603516
yolo11x,000000365207,4,2/255,0.45,0.25,rcp,0.8648082356805685,0.8648082356805685,0.8648082356805685,809.9406833171845
yolo11x,000000365207,4,2/255,0.45,0.25,square_attack,0.8085771203041077,0.8085771203041077,0.8085771203041077,125.18036546707154
yolo11x,000000393093,0,1/255,0.45,0.25,odpv,0.8876518607139587,0.8876518607139587,0.8876518607139587,54.36396265029907
yolo11x,000000393093,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,0,1/255,0.45,0.25,rcp,0.9296366444185099,0.9296366444185099,0.9296366444185099,359.73318070835535
yolo11x,000000393093,0,1/255,0.45,0.25,square_attack,0.9067952036857605,0.9067952036857605,0.9067952036857605,159.44544100761414
yolo11x,000000393093,0,2/255,0.45,0.25,odpv,0.8469743132591248,0.8469743132591248,0.8469743132591248,53.72232699394226
yolo11x,000000393093,0,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,0,2/255,0.45,0.25,rcp,0.9246106797280947,0.9246106797280947,0.9246106797280947,360.0169871118334
yolo11x,000000393093,0,2/255,0.45,0.25,square_attack,0.90200275182724,0.90200275182724,0.90200275182724,176.85714999834696
yolo11x,000000393093,1,1/255,0.45,0.25,odpv,0.8478976488113403,0.8478976488113403,0.8478976488113403,54.739949226379395
yolo11x,000000393093,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,1,1/255,0.45,0.25,rcp,0.8996208351149633,0.8996208351149633,0.8996208351149633,359.73318070835535
yolo11x,000000393093,1,1/255,0.45,0.25,square_attack,0.8789480328559875,0.8789480328559875,0.8789480328559875,159.44544100761414
yolo11x,000000393093,1,2/255,0.45,0.25,odpv,0.6968777775764465,0.6968777775764465,0.0,54.29301595687866
yolo11x,000000393093,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,1,2/255,0.45,0.25,rcp,0.883446741905886,0.883446741905886,0.883446741905886,360.0169871118334
yolo11x,000000393093,1,2/255,0.45,0.25,square_attack,0.8038471937179565,0.8038471937179565,0.8038471937179565,176.85714999834696
yolo11x,000000393093,2,1/255,0.45,0.25,odpv,0.8598632216453552,0.8598632216453552,0.8598632216453552,54.99031639099121
yolo11x,000000393093,2,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,2,1/255,0.45,0.25,rcp,0.9422656074117965,0.9422656074117965,0.9422656074117965,359.73318070835535
yolo11x,000000393093,2,1/255,0.45,0.25,square_attack,0.9357306361198425,0.9357306361198425,0.9357306361198425,159.44544100761414
yolo11x,000000393093,2,2/255,0.45,0.25,odpv,0.853346049785614,0.853346049785614,0.853346049785614,52.94950890541077
yolo11x,000000393093,2,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,2,2/255,0.45,0.25,rcp,0.9360647048386356,0.9360647048386356,0.9360647048386356,360.0169871118334
yolo11x,000000393093,2,2/255,0.45,0.25,square_attack,0.9241839647293091,0.9241839647293091,0.9241839647293091,176.85714999834696
yolo11x,000000393093,3,1/255,0.45,0.25,odpv,0.8092330098152161,0.8092330098152161,0.8092330098152161,50.72949934005737
yolo11x,000000393093,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,3,1/255,0.45,0.25,rcp,0.8422782543619097,0.8422782543619097,0.8422782543619097,359.73318070835535
yolo11x,000000393093,3,1/255,0.45,0.25,square_attack,0.7792796492576599,0.7792796492576599,0.7792796492576599,159.44544100761414
yolo11x,000000393093,3,2/255,0.45,0.25,odpv,0.7752155065536499,0.7752155065536499,0.7752155065536499,52.01443028450012
yolo11x,000000393093,3,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,3,2/255,0.45,0.25,rcp,0.8259461439962944,0.8259461439962944,0.8259461439962944,360.0169871118334
yolo11x,000000393093,3,2/255,0.45,0.25,square_attack,0.7099795937538147,0.7099795937538147,0.7099795937538147,176.85714999834696
yolo11x,000000393093,4,1/255,0.45,0.25,odpv,0.9428702592849731,0.9428702592849731,0.9428702592849731,50.89756679534912
yolo11x,000000393093,4,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,4,1/255,0.45,0.25,rcp,0.9678596877148614,0.9678596877148614,0.9678596877148614,359.73318070835535
yolo11x,000000393093,4,1/255,0.45,0.25,square_attack,0.9637026190757751,0.9637026190757751,0.9637026190757751,159.44544100761414
yolo11x,000000393093,4,2/255,0.45,0.25,odpv,0.8925992846488953,0.8925992846488953,0.8925992846488953,52.24437403678894
yolo11x,000000393093,4,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,4,2/255,0.45,0.25,rcp,0.9638364077510384,0.9638364077510384,0.9638364077510384,360.0169871118334
yolo11x,000000393093,4,2/255,0.45,0.25,square_attack,0.9400993585586548,0.9400993585586548,0.9400993585586548,176.85714999834696
yolo11x,000000393093,5,1/255,0.45,0.25,odpv,0.7807710766792297,0.7807710766792297,0.7807710766792297,53.414716720581055
yolo11x,000000393093,5,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,5,1/255,0.45,0.25,rcp,0.8734074309864143,0.8734074309864143,0.8734074309864143,359.73318070835535
yolo11x,000000393093,5,1/255,0.45,0.25,square_attack,0.8540009260177612,0.8540009260177612,0.8540009260177612,159.44544100761414
yolo11x,000000393093,5,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.22188019752502441
yolo11x,000000393093,5,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,5,2/255,0.45,0.25,rcp,0.8637099632779195,0.8637099632779195,0.8637099632779195,360.0169871118334
yolo11x,000000393093,5,2/255,0.45,0.25,square_attack,0.8228036761283875,0.8228036761283875,0.8228036761283875,176.85714999834696
yolo11x,000000393093,6,1/255,0.45,0.25,odpv,0.8089781999588013,0.8089781999588013,0.8089781999588013,53.55256175994873
yolo11x,000000393093,6,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,6,1/255,0.45,0.25,rcp,0.9114751154098235,0.9114751154098235,0.9114751154098235,359.73318070835535
yolo11x,000000393093,6,1/255,0.45,0.25,square_attack,0.8999651670455933,0.8999651670455933,0.8999651670455933,159.44544100761414
yolo11x,000000393093,6,2/255,0.45,0.25,odpv,0.7419871091842651,0.7419871091842651,0.7419871091842651,52.35185670852661
yolo11x,000000393093,6,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,6,2/255,0.45,0.25,rcp,0.8890696711511734,0.8890696711511734,0.8890696711511734,360.0169871118334
yolo11x,000000393093,6,2/255,0.45,0.25,square_attack,0.8742598295211792,0.8742598295211792,0.8742598295211792,176.85714999834696
yolo11x,000000393093,7,1/255,0.45,0.25,odpv,0.8185882568359375,0.8185882568359375,0.8185882568359375,54.87899827957153
yolo11x,000000393093,7,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,7,1/255,0.45,0.25,rcp,0.9213870821556004,0.9213870821556004,0.9213870821556004,359.73318070835535
yolo11x,000000393093,7,1/255,0.45,0.25,square_attack,0.9128279089927673,0.9128279089927673,0.9128279089927673,159.44544100761414
yolo11x,000000393093,7,2/255,0.45,0.25,odpv,0.7377484440803528,0.7377484440803528,0.7377484440803528,54.067076683044434
yolo11x,000000393093,7,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,7,2/255,0.45,0.25,rcp,0.9120431881670383,0.9120431881670383,0.9120431881670383,360.0169871118334
yolo11x,000000393093,7,2/255,0.45,0.25,square_attack,0.8805054426193237,0.8805054426193237,0.8805054426193237,176.85714999834696
yolo11x,000000393093,8,1/255,0.45,0.25,odpv,0.8063508868217468,0.8063508868217468,0.8063508868217468,51.634860038757324
yolo11x,000000393093,8,1/255,0.45,0.25,pgd,0.0,0.0,0.0,711.3107192516327
yolo11x,000000393093,8,1/255,0.45,0.25,rcp,0.9085869430924248,0.9085869430924248,0.9085869430924248,359.73318070835535
yolo11x,000000393093,8,1/255,0.45,0.25,square_attack,0.8817154169082642,0.8817154169082642,0.8817154169082642,159.44544100761414
yolo11x,000000393093,8,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.21340155601501465
yolo11x,000000393093,8,2/255,0.45,0.25,pgd,0.0,0.0,0.0,48.263317346572876
yolo11x,000000393093,8,2/255,0.45,0.25,rcp,0.8815506378070616,0.8815506378070616,0.8815506378070616,360.0169871118334
yolo11x,000000393093,8,2/255,0.45,0.25,square_attack,0.8412948846817017,0.8412948846817017,0.8412948846817017,176.85714999834696
yolo11x,000000430048,0,1/255,0.45,0.25,odpv,0.6864684820175171,0.6864684820175171,0.0,53.24076843261719
yolo11x,000000430048,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,3.56082820892334
yolo11x,000000430048,0,1/255,0.45,0.25,rcp,0.7142772058001214,0.7142772058001214,0.7142772058001214,1384.676421403885
yolo11x,000000430048,0,1/255,0.45,0.25,square_attack,0.6879493594169617,0.6879493594169617,0.0,85.98381280899048
yolo11x,000000430048,0,2/255,0.45,0.25,odpv,0.6597526669502258,0.6597526669502258,0.0,53.06917595863342
yolo11x,000000430048,0,2/255,0.45,0.25,pgd,0.0,0.0,0.0,2.690382242202759
yolo11x,000000430048,0,2/255,0.45,0.25,rcp,0.7090014942173134,0.7090014942173134,0.7090014942173134,1383.8435702323914
yolo11x,000000430048,0,2/255,0.45,0.25,square_attack,0.6635972857475281,0.6635972857475281,0.0,78.04062521457672
yolo11x,000000430048,1,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.001058340072631836
yolo11x,000000430048,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,3.56082820892334
yolo11x,000000430048,1,1/255,0.45,0.25,rcp,0.0,0.0,0.0,1384.676421403885
yolo11x,000000430048,1,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,85.98381280899048
yolo11x,000000430048,1,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0014598369598388672
yolo11x,000000430048,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,2.690382242202759
yolo11x,000000430048,1,2/255,0.45,0.25,rcp,0.0,0.0,0.0,1383.8435702323914
yolo11x,000000430048,1,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,78.04062521457672
yolo11x,000000449312,0,1/255,0.45,0.25,odpv,0.9447008371353149,0.9447008371353149,0.9447008371353149,51.64002323150635
yolo11x,000000449312,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.040656566619873
yolo11x,000000449312,0,1/255,0.45,0.25,rcp,0.9477988489692103,0.9477988489692103,0.9477988489692103,820.7141908168793
yolo11x,000000449312,0,1/255,0.45,0.25,square_attack,0.9435228109359741,0.9435228109359741,0.9435228109359741,32.367614078521726
yolo11x,000000449312,0,2/255,0.45,0.25,odpv,0.9432507157325745,0.9432507157325745,0.9432507157325745,53.36417770385742
yolo11x,000000449312,0,2/255,0.45,0.25,pgd,0.0,0.0,0.0,6.527239799499512
yolo11x,000000449312,0,2/255,0.45,0.25,rcp,0.9470083467666797,0.9470083467666797,0.9470083467666797,834.4282378196716
yolo11x,000000449312,0,2/255,0.45,0.25,square_attack,0.8840919733047485,0.8840919733047485,0.8840919733047485,34.51689829826355
yolo11x,000000449312,1,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0016257762908935547
yolo11x,000000449312,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.040656566619873
yolo11x,000000449312,1,1/255,0.45,0.25,rcp,0.6030335729640531,0.6030335729640531,0.0,820.7141908168793
yolo11x,000000449312,1,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,32.367614078521726
yolo11x,000000449312,1,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.003189563751220703
yolo11x,000000449312,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,6.527239799499512
yolo11x,000000449312,1,2/255,0.45,0.25,rcp,0.6024210373078416,0.6024210373078416,0.0,834.4282378196716
yolo11x,000000449312,1,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,34.51689829826355
yolo11x,000000449312,2,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.001499176025390625
yolo11x,000000449312,2,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.040656566619873
yolo11x,000000449312,2,1/255,0.45,0.25,rcp,0.0,0.0,0.0,820.7141908168793
yolo11x,000000449312,2,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,32.367614078521726
yolo11x,000000449312,2,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.002966165542602539
yolo11x,000000449312,2,2/255,0.45,0.25,pgd,0.0,0.0,0.0,6.527239799499512
yolo11x,000000449312,2,2/255,0.45,0.25,rcp,0.0,0.0,0.0,834.4282378196716
yolo11x,000000449312,2,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,34.51689829826355
yolo11x,000000449312,3,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.001386404037475586
yolo11x,000000449312,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.040656566619873
yolo11x,000000449312,3,1/255,0.45,0.25,rcp,0.0,0.0,0.0,820.7141908168793
yolo11x,000000449312,3,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,32.367614078521726
yolo11x,000000449312,3,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0027446746826171875
yolo11x,000000449312,3,2/255,0.45,0.25,pgd,0.0,0.0,0.0,6.527239799499512
yolo11x,000000449312,3,2/255,0.45,0.25,rcp,0.0,0.0,0.0,834.4282378196716
yolo11x,000000449312,3,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,34.51689829826355
yolo11x,000000449312,4,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0013911724090576172
yolo11x,000000449312,4,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.040656566619873
yolo11x,000000449312,4,1/255,0.45,0.25,rcp,0.0,0.0,0.0,820.7141908168793
yolo11x,000000449312,4,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,32.367614078521726
yolo11x,000000449312,4,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.002733469009399414
yolo11x,000000449312,4,2/255,0.45,0.25,pgd,0.0,0.0,0.0,6.527239799499512
yolo11x,000000449312,4,2/255,0.45,0.25,rcp,0.0,0.0,0.0,834.4282378196716
yolo11x,000000449312,4,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,34.51689829826355
yolo11x,000000567197,0,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.15619874000549316
yolo11x,000000567197,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,0,1/255,0.45,0.25,rcp,0.7375995164356735,0.7375995164356735,0.7375995164356735,356.2510214381748
yolo11x,000000567197,0,1/255,0.45,0.25,square_attack,0.6988858580589294,0.6988858580589294,0.0,59.05747731526693
yolo11x,000000567197,0,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.2131199836730957
yolo11x,000000567197,0,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,0,2/255,0.45,0.25,rcp,0.7299794289677786,0.7299794289677786,0.7299794289677786,351.90089461538525
yolo11x,000000567197,0,2/255,0.45,0.25,square_attack,0.6616291403770447,0.6616291403770447,0.0,37.45557811525133
yolo11x,000000567197,1,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0028448104858398438
yolo11x,000000567197,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,1,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
yolo11x,000000567197,1,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,59.05747731526693
yolo11x,000000567197,1,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0036509037017822266
yolo11x,000000567197,1,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,1,2/255,0.45,0.25,rcp,0.0,0.0,0.0,351.90089461538525
yolo11x,000000567197,1,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,37.45557811525133
yolo11x,000000567197,2,1/255,0.45,0.25,odpv,0.8884666562080383,0.8884666562080383,0.8884666562080383,53.91327428817749
yolo11x,000000567197,2,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,2,1/255,0.45,0.25,rcp,0.9198335008614305,0.9198335008614305,0.9198335008614305,356.2510214381748
yolo11x,000000567197,2,1/255,0.45,0.25,square_attack,0.8786053657531738,0.8786053657531738,0.8786053657531738,59.05747731526693
yolo11x,000000567197,2,2/255,0.45,0.25,odpv,0.7269120216369629,0.7269120216369629,0.7269120216369629,52.911060094833374
yolo11x,000000567197,2,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,2,2/255,0.45,0.25,rcp,0.9129600953420185,0.9129600953420185,0.9129600953420185,351.90089461538525
yolo11x,000000567197,2,2/255,0.45,0.25,square_attack,0.8290830254554749,0.8290830254554749,0.8290830254554749,37.45557811525133
yolo11x,000000567197,3,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0031740665435791016
yolo11x,000000567197,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,3,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
yolo11x,000000567197,3,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,59.05747731526693
yolo11x,000000567197,3,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0039331912994384766
yolo11x,000000567197,3,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,3,2/255,0.45,0.25,rcp,0.0,0.0,0.0,351.90089461538525
yolo11x,000000567197,3,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,37.45557811525133
yolo11x,000000567197,4,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0028357505798339844
yolo11x,000000567197,4,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,4,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
yolo11x,000000567197,4,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,59.05747731526693
yolo11x,000000567197,4,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0035026073455810547
yolo11x,000000567197,4,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,4,2/255,0.45,0.25,rcp,0.0,0.0,0.0,351.90089461538525
yolo11x,000000567197,4,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,37.45557811525133
yolo11x,000000567197,5,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.002774477005004883
yolo11x,000000567197,5,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,5,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
yolo11x,000000567197,5,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,59.05747731526693
yolo11x,000000567197,5,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0033774375915527344
yolo11x,000000567197,5,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,5,2/255,0.45,0.25,rcp,0.0,0.0,0.0,351.90089461538525
yolo11x,000000567197,5,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,37.45557811525133
yolo11x,000000567197,6,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.002733945846557617
yolo11x,000000567197,6,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,6,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
yolo11x,000000567197,6,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,59.05747731526693
yolo11x,000000567197,6,2/255,0.45,0.25,odpv,0.0,0.0,0.0,0.003380298614501953
yolo11x,000000567197,6,2/255,0.45,0.25,pgd,0.0,0.0,0.0,3.631147861480713
yolo11x,000000567197,6,2/255,0.45,0.25,rcp,0.0,0.0,0.0,351.90089461538525
yolo11x,000000567197,6,2/255,0.45,0.25,square_attack,0.0,0.0,0.0,37.45557811525133
yolo11x,000000567197,7,1/255,0.45,0.25,odpv,0.0,0.0,0.0,0.0027740001678466797
yolo11x,000000567197,7,1/255,0.45,0.25,pgd,0.0,0.0,0.0,127.39221954345703
yolo11x,000000567197,7,1/255,0.45,0.25,rcp,0.0,0.0,0.0,356.2510214381748
