model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7
yolo11x,7088,1,2/255,0.65,0.25,rcp,square_attack,0.8550060099250032,0.8550060099250032,0.8550060099250032,845.9199903607368,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.018931598055954124,0.018931598055954124,0.018931598055954124,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.25,rcp,rcp,0.8550060099250032,0.8550060099250032,0.8550060099250032,845.9199903607368,0.8550060099250032,0.8550060099250032,0.8550060099250032,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.25,odpv,pgd,0.8099331259727478,0.8099331259727478,0.8099331259727478,51.69186305999756,0.0,0.0,0.0,0.8099331259727478,0.8099331259727478,0.8099331259727478,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.25,odpv,square_attack,0.8099331259727478,0.8099331259727478,0.8099331259727478,51.69186305999756,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.02614128589630127,0.02614128589630127,0.02614128589630127,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.25,odpv,rcp,0.8099331259727478,0.8099331259727478,0.8099331259727478,51.69186305999756,0.8550060099250032,0.8550060099250032,0.8550060099250032,0.045072883952255394,0.045072883952255394,0.045072883952255394,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,rcp,pgd,0.8541338765382305,0.8541338765382305,0.8541338765382305,858.7762760519981,0.0,0.0,0.0,0.8541338765382305,0.8541338765382305,0.8541338765382305,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,rcp,square_attack,0.8541338765382305,0.8541338765382305,0.8541338765382305,858.7762760519981,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.018059464669181402,0.018059464669181402,0.018059464669181402,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,rcp,rcp,0.8541338765382305,0.8541338765382305,0.8541338765382305,858.7762760519981,0.8541338765382305,0.8541338765382305,0.8541338765382305,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,odpv,pgd,0.8099088668823242,0.8099088668823242,0.8099088668823242,52.90916037559509,0.0,0.0,0.0,0.8099088668823242,0.8099088668823242,0.8099088668823242,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,odpv,square_attack,0.8099088668823242,0.8099088668823242,0.8099088668823242,52.90916037559509,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.026165544986724854,0.026165544986724854,0.026165544986724854,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.45,odpv,rcp,0.8099088668823242,0.8099088668823242,0.8099088668823242,52.90916037559509,0.8541338765382305,0.8541338765382305,0.8541338765382305,0.044225009655906256,0.044225009655906256,0.044225009655906256,True,True,False,False,False,False,False,False
