model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time,noise_type,cmi_max_iou,fa_min_iou
yolo11x,000000379800,3,1/255,0.25,0.45,rcp,0.08765094204389318,0.0,0.0,550.4049723488944,uniform,0.011801647701224759,0.005559670285666212
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08448235034253752,0.0,0.0,799.5888017926898,laplace,0.013389772632095972,0.005431548641656054
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08737213226849437,0.0,0.0,770.5358248097556,normal,0.012043321489292996,0.005545611833926365
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08315810229574223,0.0,0.0,1197.8499138014656,poisson,0.012694519830541092,0.005488808067746708
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08709538227249868,0.0,0.0,1610.3998789446694,poisson_gaussian,0.013676092035848355,0.0054412806886919
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08756627269543026,0.0,0.0,749.0677895886557,salt_and_pepper,0.011862782967131435,0.005540169897832257
yolo11x,000000379800,3,2/255,0.25,0.45,rcp,0.08709931527176851,0.0,0.0,542.5662856442588,uniform,0.012375926436517332,0.005522721582980402
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.905312180519104,0.905312180519104,0.905312180519104,195.6051103728158,laplace,0.6531076431274414,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.9170689582824707,0.9170689582824707,0.9170689582824707,100.281900201525,normal,0.6390600204467773,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.6744611859321594,0.6744611859321594,0.0,315.6911962372916,poisson,1.0,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,518.9436419691358,poisson_gaussian,1.0,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.9186888933181763,0.9186888933181763,0.9186888933181763,96.22642922401428,salt_and_pepper,0.3934793472290039,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,odpv,0.9141092300415039,0.9141092300415039,0.9141092300415039,101.21276419503349,uniform,0.42745494842529297,0.0
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9263269232271175,0.9263269232271175,0.9263269232271175,802.9700437954494,laplace,0.012246418502156466,0.0054769676855040555
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9269544367895594,0.9269544367895594,0.9269544367895594,806.5868772097996,normal,0.011750071181200422,0.00557055309220477
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9263107807802626,0.9263107807802626,0.9263107807802626,1059.05348607472,poisson,0.012165078197084686,0.0055109390448682795
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9263393326289157,0.9263393326289157,0.9263393326289157,1498.0600076743535,poisson_gaussian,0.012409404673491225,0.005456032996173909
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9273988142010253,0.9273988142010253,0.9273988142010253,738.7981191703251,salt_and_pepper,0.01154667422253633,0.0055868991331161095
yolo11x,000000379800,4,1/255,0.25,0.45,rcp,0.9273148200048746,0.9273148200048746,0.9273148200048746,550.4049723488944,uniform,0.011801647701224759,0.005559670285666212
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9254269001645183,0.9254269001645183,0.9254269001645183,799.5888017926898,laplace,0.013389772632095972,0.005431548641656054
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9269574703432044,0.9269574703432044,0.9269574703432044,770.5358248097556,normal,0.012043321489292996,0.005545611833926365
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9256008025338681,0.9256008025338681,0.9256008025338681,1197.8499138014656,poisson,0.012694519830541092,0.005488808067746708
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9256748529153284,0.9256748529153284,0.9256748529153284,1610.3998789446694,poisson_gaussian,0.013676092035848355,0.0054412806886919
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9267988479947372,0.9267988479947372,0.9267988479947372,749.0677895886557,salt_and_pepper,0.011862782967131435,0.005540169897832257
yolo11x,000000379800,4,2/255,0.25,0.45,rcp,0.9263881869173306,0.9263881869173306,0.9263881869173306,542.5662856442588,uniform,0.012375926436517332,0.005522721582980402
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.9000159502029419,0.9000159502029419,0.9000159502029419,195.6051103728158,laplace,0.41341209411621094,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.9000661373138428,0.9000661373138428,0.9000661373138428,100.281900201525,normal,0.37989044189453125,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.5974535942077637,0.5974535942077637,0.0,315.6911962372916,poisson,1.0,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,518.9436419691358,poisson_gaussian,1.0,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.9000632762908936,0.9000632762908936,0.9000632762908936,96.22642922401428,salt_and_pepper,0.2521190643310547,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,odpv,0.9000400304794312,0.9000400304794312,0.9000400304794312,101.21276419503349,uniform,0.2627229690551758,0.0
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9568136803899108,0.9568136803899108,0.9568136803899108,802.9700437954494,laplace,0.012246418502156466,0.0054769676855040555
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9579224925935601,0.9579224925935601,0.9579224925935601,806.5868772097996,normal,0.011750071181200422,0.00557055309220477
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9567976922594398,0.9567976922594398,0.9567976922594398,1059.05348607472,poisson,0.012165078197084686,0.0055109390448682795
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9562603414151923,0.9562603414151923,0.9562603414151923,1498.0600076743535,poisson_gaussian,0.012409404673491225,0.005456032996173909
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9580510997175546,0.9580510997175546,0.9580510997175546,738.7981191703251,salt_and_pepper,0.01154667422253633,0.0055868991331161095
yolo11x,000000379800,5,1/255,0.25,0.45,rcp,0.9581802228565297,0.9581802228565297,0.9581802228565297,550.4049723488944,uniform,0.011801647701224759,0.005559670285666212
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9540314028806697,0.9540314028806697,0.9540314028806697,799.5888017926898,laplace,0.013389772632095972,0.005431548641656054
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9575532453302367,0.9575532453302367,0.9575532453302367,770.5358248097556,normal,0.012043321489292996,0.005545611833926365
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9559032048543337,0.9559032048543337,0.9559032048543337,1197.8499138014656,poisson,0.012694519830541092,0.005488808067746708
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9558367828595995,0.9558367828595995,0.9558367828595995,1610.3998789446694,poisson_gaussian,0.013676092035848355,0.0054412806886919
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9573286642652449,0.9573286642652449,0.9573286642652449,749.0677895886557,salt_and_pepper,0.011862782967131435,0.005540169897832257
yolo11x,000000379800,5,2/255,0.25,0.45,rcp,0.9570045781877833,0.9570045781877833,0.9570045781877833,542.5662856442588,uniform,0.012375926436517332,0.005522721582980402
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,195.6051103728158,laplace,0.30028343200683594,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,100.281900201525,normal,0.11494255065917969,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,315.6911962372916,poisson,1.0,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,518.9436419691358,poisson_gaussian,1.0,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,96.22642922401428,salt_and_pepper,0.029222488403320312,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,101.21276419503349,uniform,0.1583089828491211,0.0
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,802.9700437954494,laplace,0.012246418502156466,0.0054769676855040555
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,806.5868772097996,normal,0.011750071181200422,0.00557055309220477
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1059.05348607472,poisson,0.012165078197084686,0.0055109390448682795
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1498.0600076743535,poisson_gaussian,0.012409404673491225,0.005456032996173909
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,738.7981191703251,salt_and_pepper,0.01154667422253633,0.0055868991331161095
yolo11x,000000379800,6,1/255,0.25,0.45,rcp,0.0,0.0,0.0,550.4049723488944,uniform,0.011801647701224759,0.005559670285666212
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,799.5888017926898,laplace,0.013389772632095972,0.005431548641656054
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,770.5358248097556,normal,0.012043321489292996,0.005545611833926365
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1197.8499138014656,poisson,0.012694519830541092,0.005488808067746708
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1610.3998789446694,poisson_gaussian,0.013676092035848355,0.0054412806886919
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,749.0677895886557,salt_and_pepper,0.011862782967131435,0.005540169897832257
yolo11x,000000379800,6,2/255,0.25,0.45,rcp,0.0,0.0,0.0,542.5662856442588,uniform,0.012375926436517332,0.005522721582980402
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.9506070613861084,0.9506070613861084,0.9506070613861084,346.8476434350014,laplace,9.5367431640625e-07,0.789881706237793
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.9506233334541321,0.9506233334541321,0.9506233334541321,158.46664607524872,normal,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.6297239065170288,0.6297239065170288,0.0,379.7556923031807,poisson,1.0,0.0
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,405.32478511333466,poisson_gaussian,1.0,0.0
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.9506401419639587,0.9506401419639587,0.9506401419639587,152.72458547353745,salt_and_pepper,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,0,1/255,0.25,0.45,odpv,0.9505840539932251,0.9505840539932251,0.9505840539932251,212.64703130722046,uniform,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.9723250714544432,0.9723250714544432,0.9723250714544432,1342.0925824642181,laplace,0.0,0.8476216202580857
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.9736096331188269,0.9736096331188269,0.9736096331188269,1283.9152873158455,normal,0.0,0.8482925447107965
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.9723804537237443,0.9723804537237443,0.9723804537237443,1759.3200052380562,poisson,0.0,0.8475306762157412
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.9723043571869523,0.9723043571869523,0.9723043571869523,2486.9796951413155,poisson_gaussian,0.0,0.8470451872471986
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.974257990819666,0.974257990819666,0.974257990819666,1234.8546487689018,salt_and_pepper,0.0,0.8488039272359164
yolo11x,000000412531,0,1/255,0.25,0.45,rcp,0.9739402518325287,0.9739402518325287,0.9739402518325287,873.0736160874367,uniform,0.0,0.8485741251161494
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.9708530462821486,0.9708530462821486,0.9708530462821486,1338.726313829422,laplace,0.0,0.8464173532587379
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.9734308560848193,0.9734308560848193,0.9734308560848193,1254.930995285511,normal,0.0,0.8480579515148506
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.972177889666984,0.972177889666984,0.972177889666984,1998.2884386777878,poisson,0.0,0.8471295719425146
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.9715335915219623,0.9715335915219623,0.9715335915219623,2727.3457275032997,poisson_gaussian,0.0,0.8470520939820649
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.9732502843613134,0.9732502843613134,0.9732502843613134,1233.506092429161,salt_and_pepper,0.0,0.8482016624008455
yolo11x,000000412531,0,2/255,0.25,0.45,rcp,0.9726251921395567,0.9726251921395567,0.9726251921395567,876.7729493379593,uniform,0.0,0.8477552946787388
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.8230757117271423,0.8230757117271423,0.8230757117271423,346.8476434350014,laplace,9.5367431640625e-07,0.789881706237793
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.8230476379394531,0.8230476379394531,0.8230476379394531,158.46664607524872,normal,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,379.7556923031807,poisson,1.0,0.0
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,405.32478511333466,poisson_gaussian,1.0,0.0
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.8230447173118591,0.8230447173118591,0.8230447173118591,152.72458547353745,salt_and_pepper,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,1,1/255,0.25,0.45,odpv,0.823032557964325,0.823032557964325,0.823032557964325,212.64703130722046,uniform,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8476216202580857,0.8476216202580857,0.8476216202580857,1342.0925824642181,laplace,0.0,0.8476216202580857
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8482925447107965,0.8482925447107965,0.8482925447107965,1283.9152873158455,normal,0.0,0.8482925447107965
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8475306762157412,0.8475306762157412,0.8475306762157412,1759.3200052380562,poisson,0.0,0.8475306762157412
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8470451872471986,0.8470451872471986,0.8470451872471986,2486.9796951413155,poisson_gaussian,0.0,0.8470451872471986
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8488039272359164,0.8488039272359164,0.8488039272359164,1234.8546487689018,salt_and_pepper,0.0,0.8488039272359164
yolo11x,000000412531,1,1/255,0.25,0.45,rcp,0.8485741251161494,0.8485741251161494,0.8485741251161494,873.0736160874367,uniform,0.0,0.8485741251161494
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8464173532587379,0.8464173532587379,0.8464173532587379,1338.726313829422,laplace,0.0,0.8464173532587379
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8480579515148506,0.8480579515148506,0.8480579515148506,1254.930995285511,normal,0.0,0.8480579515148506
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8471295719425146,0.8471295719425146,0.8471295719425146,1998.2884386777878,poisson,0.0,0.8471295719425146
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8470520939820649,0.8470520939820649,0.8470520939820649,2727.3457275032997,poisson_gaussian,0.0,0.8470520939820649
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8482016624008455,0.8482016624008455,0.8482016624008455,1233.506092429161,salt_and_pepper,0.0,0.8482016624008455
yolo11x,000000412531,1,2/255,0.25,0.45,rcp,0.8477552946787388,0.8477552946787388,0.8477552946787388,876.7729493379593,uniform,0.0,0.8477552946787388
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.9139243960380554,0.9139243960380554,0.9139243960380554,346.8476434350014,laplace,9.5367431640625e-07,0.789881706237793
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.9144659638404846,0.9144659638404846,0.9144659638404846,158.46664607524872,normal,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,379.7556923031807,poisson,1.0,0.0
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,405.32478511333466,poisson_gaussian,1.0,0.0
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.9144715070724487,0.9144715070724487,0.9144715070724487,152.72458547353745,salt_and_pepper,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,2,1/255,0.25,0.45,odpv,0.9142906069755554,0.9142906069755554,0.9142906069755554,212.64703130722046,uniform,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9365159004045621,0.9365159004045621,0.9365159004045621,1342.0925824642181,laplace,0.0,0.8476216202580857
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9382513001501307,0.9382513001501307,0.9382513001501307,1283.9152873158455,normal,0.0,0.8482925447107965
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9373248736570751,0.9373248736570751,0.9373248736570751,1759.3200052380562,poisson,0.0,0.8475306762157412
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9366758985334498,0.9366758985334498,0.9366758985334498,2486.9796951413155,poisson_gaussian,0.0,0.8470451872471986
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9381602310391365,0.9381602310391365,0.9381602310391365,1234.8546487689018,salt_and_pepper,0.0,0.8488039272359164
yolo11x,000000412531,2,1/255,0.25,0.45,rcp,0.9378818997431232,0.9378818997431232,0.9378818997431232,873.0736160874367,uniform,0.0,0.8485741251161494
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9360292680773342,0.9360292680773342,0.9360292680773342,1338.726313829422,laplace,0.0,0.8464173532587379
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9375375333091687,0.9375375333091687,0.9375375333091687,1254.930995285511,normal,0.0,0.8480579515148506
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9365509580444452,0.9365509580444452,0.9365509580444452,1998.2884386777878,poisson,0.0,0.8471295719425146
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9365063745291335,0.9365063745291335,0.9365063745291335,2727.3457275032997,poisson_gaussian,0.0,0.8470520939820649
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9380572135714568,0.9380572135714568,0.9380572135714568,1233.506092429161,salt_and_pepper,0.0,0.8482016624008455
yolo11x,000000412531,2,2/255,0.25,0.45,rcp,0.9366473177731058,0.9366473177731058,0.9366473177731058,876.7729493379593,uniform,0.0,0.8477552946787388
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.8502517342567444,0.8502517342567444,0.8502517342567444,346.8476434350014,laplace,1.0,0.789881706237793
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.8885749578475952,0.8885749578475952,0.8885749578475952,158.46664607524872,normal,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,379.7556923031807,poisson,1.0,0.0
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,405.32478511333466,poisson_gaussian,1.0,0.0
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.8885749578475952,0.8885749578475952,0.8885749578475952,152.72458547353745,salt_and_pepper,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,3,1/255,0.25,0.45,odpv,0.8690187335014343,0.8690187335014343,0.8690187335014343,212.64703130722046,uniform,9.5367431640625e-07,0.8228206634521484
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9193614110797229,0.9193614110797229,0.9193614110797229,1342.0925824642181,laplace,0.0,0.8476216202580857
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9201898986881647,0.9201898986881647,0.9201898986881647,1283.9152873158455,normal,0.0,0.8482925447107965
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9163530892200931,0.9163530892200931,0.9163530892200931,1759.3200052380562,poisson,0.0,0.8475306762157412
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9180754960343654,0.9180754960343654,0.9180754960343654,2486.9796951413155,poisson_gaussian,0.0,0.8470451872471986
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9250978166633252,0.9250978166633252,0.9250978166633252,1234.8546487689018,salt_and_pepper,0.0,0.8488039272359164
yolo11x,000000412531,3,1/255,0.25,0.45,rcp,0.9223508038402211,0.9223508038402211,0.9223508038402211,873.0736160874367,uniform,0.0,0.8485741251161494
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.9085705353830058,0.9085705353830058,0.9085705353830058,1338.726313829422,laplace,0.0,0.8464173532587379
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.9206961222525457,0.9206961222525457,0.9206961222525457,1254.930995285511,normal,0.0,0.8480579515148506
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.9149392451210525,0.9149392451210525,0.9149392451210525,1998.2884386777878,poisson,0.0,0.8471295719425146
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.9137691957242308,0.9137691957242308,0.9137691957242308,2727.3457275032997,poisson_gaussian,0.0,0.8470520939820649
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.9192227679246273,0.9192227679246273,0.9192227679246273,1233.506092429161,salt_and_pepper,0.0,0.8482016624008455
yolo11x,000000412531,3,2/255,0.25,0.45,rcp,0.91771937476233,0.91771937476233,0.91771937476233,876.7729493379593,uniform,0.0,0.8477552946787388
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,171.90947079658508,laplace,1.0,0.0
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,80.88275241851807,normal,0.001087188720703125,0.5110511779785156
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,473.02362937397425,poisson,1.0,0.0
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,608.6011481550005,poisson_gaussian,1.0,0.0
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,106.11724750200908,salt_and_pepper,0.00109100341796875,0.5110511779785156
yolo11x,000000442456,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,85.98200578159756,uniform,0.0011959075927734375,0.5054721832275391
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,485.9423663351271,laplace,0.9661527493378383,0.5860295963310272
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,481.04902103212146,normal,0.9655680972062008,0.5879969293338954
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,633.2538509633806,poisson,0.9659487285100669,0.5861920492859446
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,869.3975404103597,poisson_gaussian,0.9663758393705638,0.5859042872367922
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,457.6017491022746,salt_and_pepper,0.9377824411059652,0.5884373121245217
yolo11x,000000442456,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,342.21669991811115,uniform,0.963664748606565,0.5880174520287772
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,481.0636026329464,laplace,0.9667996401568801,0.5334010376762648
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,481.6698848936293,normal,0.9641567882665057,0.5869108578477565
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,687.3700218730503,poisson,0.9646878236257186,0.584230334886369
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,944.8359061347114,poisson_gaussian,0.9666209415970969,0.5836545259464342
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,461.256012333764,salt_and_pepper,0.965201917337808,0.5874529899781717
yolo11x,000000442456,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,343.96929054790075,uniform,0.9671228596858089,0.5859002469242786
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,171.90947079658508,laplace,1.0,0.0
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.9565057158470154,0.9565057158470154,0.9565057158470154,80.88275241851807,normal,0.9771575927734375,0.5110511779785156
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,473.02362937397425,poisson,1.0,0.0
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,608.6011481550005,poisson_gaussian,1.0,0.0
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.9565057158470154,0.9565057158470154,0.9565057158470154,106.11724750200908,salt_and_pepper,0.9826164245605469,0.5110511779785156
yolo11x,000000442456,1,1/255,0.25,0.45,odpv,0.9542064666748047,0.9542064666748047,0.9542064666748047,85.98200578159756,uniform,0.9881362915039062,0.5054721832275391
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9627927557462206,0.9627927557462206,0.9627927557462206,485.9423663351271,laplace,0.9661527493378383,0.5860295963310272
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9649004672942193,0.9649004672942193,0.9649004672942193,481.04902103212146,normal,0.9655680972062008,0.5879969293338954
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9635161376847737,0.9635161376847737,0.9635161376847737,633.2538509633806,poisson,0.9659487285100669,0.5861920492859446
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9628983822612027,0.9628983822612027,0.9628983822612027,869.3975404103597,poisson_gaussian,0.9663758393705638,0.5859042872367922
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9671130523777701,0.9671130523777701,0.9671130523777701,457.6017491022746,salt_and_pepper,0.9377824411059652,0.5884373121245217
yolo11x,000000442456,1,1/255,0.25,0.45,rcp,0.9652643147548645,0.9652643147548645,0.9652643147548645,342.21669991811115,uniform,0.963664748606565,0.5880174520287772
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.9615406514998435,0.9615406514998435,0.9615406514998435,481.0636026329464,laplace,0.9667996401568801,0.5334010376762648
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.964736070575935,0.964736070575935,0.964736070575935,481.6698848936293,normal,0.9641567882665057,0.5869108578477565
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.9628290552019386,0.9628290552019386,0.9628290552019386,687.3700218730503,poisson,0.9646878236257186,0.584230334886369
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.9629624182744078,0.9629624182744078,0.9629624182744078,944.8359061347114,poisson_gaussian,0.9666209415970969,0.5836545259464342
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.9648190344577541,0.9648190344577541,0.9648190344577541,461.256012333764,salt_and_pepper,0.965201917337808,0.5874529899781717
yolo11x,000000442456,1,2/255,0.25,0.45,rcp,0.9642364117814575,0.9642364117814575,0.9642364117814575,343.96929054790075,uniform,0.9671228596858089,0.5859002469242786
yolo11x,000000442456,2,1/255,0.25,0.45,odpv,0.8720580339431763,0.8720580339431763,0.8720580339431763,171.90947079658508,laplace,0.8760185241699219,0.0
yolo11x,000000442456,2,1/255,0.25,0.45,odpv,0.8880242109298706,0.8880242109298706,0.8880242109298706,80.88275241851807,normal,0.012331962585449219,0.5110511779785156
yolo11x,000000442456,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,473.02362937397425,poisson,1.0,0.0
yolo11x,000000442456,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,608.6011481550005,poisson_gaussian,1.0,0.0
yolo11x,000000442456,2,1/255,0.25,0.45,odpv,0.8880242109298706,0.8880242109298706,0.8880242109298706,106.11724750200908,salt_and_pepper,0.012331962585449219,0.5110511779785156
