model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000014380,0,1/255,0.25,0.25,pgd,0.0,0.0,0.0,3.0241353511810303
yolo11x,000000014380,0,1/255,0.25,0.25,rcp,0.8550868540758123,0.8550868540758123,0.8550868540758123,3267.9062130451202
yolo11x,000000014380,0,1/255,0.25,0.25,square_attack,0.8374001383781433,0.8374001383781433,0.8374001383781433,172.58832025527954
yolo11x,000000014380,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,294.5668570995331
yolo11x,000000014380,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,49.9270133972168
yolo11x,000000014380,0,1/255,0.25,0.45,rcp,0.8552298083369558,0.8552298083369558,0.8552298083369558,3688.657265663147
yolo11x,000000014380,0,1/255,0.25,0.45,square_attack,0.8374001383781433,0.8374001383781433,0.8374001383781433,156.61863338947296
yolo11x,000000014380,0,1/255,0.25,0.65,odpv,0.0,0.0,0.0,429.2657028436661
yolo11x,000000014380,0,1/255,0.25,0.65,pgd,0.0,0.0,0.0,15.34526801109314
yolo11x,000000014380,0,1/255,0.25,0.65,rcp,0.8559401437952946,0.8559401437952946,0.8559401437952946,2943.322992324829
yolo11x,000000014380,0,1/255,0.25,0.65,square_attack,0.8374001383781433,0.8374001383781433,0.8374001383781433,163.7320455312729
yolo11x,000000014380,0,1/255,0.45,0.25,odpv,0.0,0.0,0.0,463.1641763448715
yolo11x,000000014380,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,3.4153692722320557
yolo11x,000000014380,0,1/255,0.45,0.25,rcp,0.8555629155773582,0.8555629155773582,0.8555629155773582,2948.84122300148
yolo11x,000000014380,0,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,93.14016437530518
yolo11x,000000014380,0,1/255,0.45,0.45,odpv,0.0,0.0,0.0,603.8628585338593
yolo11x,000000014380,0,1/255,0.45,0.45,pgd,0.0,0.0,0.0,28.581515550613403
yolo11x,000000014380,0,1/255,0.45,0.45,rcp,0.8556812849990592,0.8556812849990592,0.8556812849990592,2944.564544439316
yolo11x,000000014380,0,1/255,0.45,0.45,square_attack,0.0,0.0,0.0,102.19973134994507
yolo11x,000000014380,0,1/255,0.45,0.65,odpv,0.0,0.0,0.0,290.95747423171997
yolo11x,000000014380,0,1/255,0.45,0.65,pgd,0.0,0.0,0.0,16.56877636909485
yolo11x,000000014380,0,1/255,0.45,0.65,rcp,0.8552976383388193,0.8552976383388193,0.8552976383388193,2961.0450994968414
yolo11x,000000014380,0,1/255,0.45,0.65,square_attack,0.0,0.0,0.0,93.21208369731903
yolo11x,000000014380,0,1/255,0.65,0.25,odpv,0.0,0.0,0.0,293.23390769958496
yolo11x,000000014380,0,1/255,0.65,0.25,pgd,0.0,0.0,0.0,4.18525505065918
yolo11x,000000014380,0,1/255,0.65,0.25,rcp,0.0,0.0,0.0,3264.0795793533325
yolo11x,000000014380,0,1/255,0.65,0.25,square_attack,0.0,0.0,0.0,81.26944291591644
yolo11x,000000014380,0,1/255,0.65,0.45,odpv,0.0,0.0,0.0,415.0910747051239
yolo11x,000000014380,0,1/255,0.65,0.45,pgd,0.0,0.0,0.0,7.880709886550903
yolo11x,000000014380,0,1/255,0.65,0.45,rcp,0.0,0.0,0.0,3261.521047949791
yolo11x,000000014380,0,1/255,0.65,0.45,square_attack,0.0,0.0,0.0,86.31907212734222
yolo11x,000000014380,0,1/255,0.65,0.65,odpv,0.0,0.0,0.0,291.1464878320694
yolo11x,000000014380,0,1/255,0.65,0.65,pgd,0.0,0.0,0.0,2.477515459060669
yolo11x,000000014380,0,1/255,0.65,0.65,rcp,0.0,0.0,0.0,3338.676089167595
yolo11x,000000014380,0,1/255,0.65,0.65,square_attack,0.0,0.0,0.0,86.63455271720886
yolo11x,000000014380,1,1/255,0.25,0.25,odpv,0.0,0.0,0.0,291.21836018562317
yolo11x,000000014380,1,1/255,0.25,0.25,pgd,0.0,0.0,0.0,3.0241353511810303
yolo11x,000000014380,1,1/255,0.25,0.25,rcp,0.964964981188466,0.964964981188466,0.964964981188466,3267.9062130451202
yolo11x,000000014380,1,1/255,0.25,0.25,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,172.58832025527954
yolo11x,000000014380,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,294.5668570995331
yolo11x,000000014380,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,49.9270133972168
yolo11x,000000014380,1,1/255,0.25,0.45,rcp,0.9646711268316076,0.9646711268316076,0.9646711268316076,3688.657265663147
yolo11x,000000014380,1,1/255,0.25,0.45,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,156.61863338947296
yolo11x,000000014380,1,1/255,0.25,0.65,odpv,0.0,0.0,0.0,429.2657028436661
yolo11x,000000014380,1,1/255,0.25,0.65,pgd,0.0,0.0,0.0,15.34526801109314
yolo11x,000000014380,1,1/255,0.25,0.65,rcp,0.9645544063717211,0.9645544063717211,0.9645544063717211,2943.322992324829
yolo11x,000000014380,1,1/255,0.25,0.65,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,163.7320455312729
yolo11x,000000014380,1,1/255,0.45,0.25,odpv,0.0,0.0,0.0,463.1641763448715
yolo11x,000000014380,1,1/255,0.45,0.25,pgd,0.0,0.0,0.0,3.4153692722320557
yolo11x,000000014380,1,1/255,0.45,0.25,rcp,0.9648817669691001,0.9648817669691001,0.9648817669691001,2948.84122300148
yolo11x,000000014380,1,1/255,0.45,0.25,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,93.14016437530518
yolo11x,000000014380,1,1/255,0.45,0.45,odpv,0.0,0.0,0.0,603.8628585338593
yolo11x,000000014380,1,1/255,0.45,0.45,pgd,0.0,0.0,0.0,28.581515550613403
yolo11x,000000014380,1,1/255,0.45,0.45,rcp,0.9648376906943378,0.9648376906943378,0.9648376906943378,2944.564544439316
yolo11x,000000014380,1,1/255,0.45,0.45,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,102.19973134994507
yolo11x,000000014380,1,1/255,0.45,0.65,odpv,0.0,0.0,0.0,290.95747423171997
yolo11x,000000014380,1,1/255,0.45,0.65,pgd,0.0,0.0,0.0,16.56877636909485
yolo11x,000000014380,1,1/255,0.45,0.65,rcp,0.9646491193971443,0.9646491193971443,0.9646491193971443,2961.0450994968414
yolo11x,000000014380,1,1/255,0.45,0.65,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,93.21208369731903
yolo11x,000000014380,1,1/255,0.65,0.25,odpv,0.0,0.0,0.0,293.23390769958496
yolo11x,000000014380,1,1/255,0.65,0.25,pgd,0.0,0.0,0.0,4.18525505065918
yolo11x,000000014380,1,1/255,0.65,0.25,rcp,0.9647748327560952,0.9647748327560952,0.9647748327560952,3264.0795793533325
yolo11x,000000014380,1,1/255,0.65,0.25,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,81.26944291591644
yolo11x,000000014380,1,1/255,0.65,0.45,odpv,0.0,0.0,0.0,415.0910747051239
yolo11x,000000014380,1,1/255,0.65,0.45,pgd,0.0,0.0,0.0,7.880709886550903
yolo11x,000000014380,1,1/255,0.65,0.45,rcp,0.9646427134029767,0.9646427134029767,0.9646427134029767,3261.521047949791
yolo11x,000000014380,1,1/255,0.65,0.45,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,86.31907212734222
yolo11x,000000014380,1,1/255,0.65,0.65,odpv,0.0,0.0,0.0,291.1464878320694
yolo11x,000000014380,1,1/255,0.65,0.65,pgd,0.0,0.0,0.0,2.477515459060669
yolo11x,000000014380,1,1/255,0.65,0.65,rcp,0.9647985395183858,0.9647985395183858,0.9647985395183858,3338.676089167595
yolo11x,000000014380,1,1/255,0.65,0.65,square_attack,0.9426823854446411,0.9426823854446411,0.9426823854446411,86.63455271720886
yolo11x,000000065485,0,1/255,0.25,0.25,odpv,0.0,0.0,0.0,292.9931447505951
yolo11x,000000065485,0,1/255,0.25,0.25,pgd,0.0,0.0,0.0,9.178242444992065
yolo11x,000000065485,0,1/255,0.25,0.25,rcp,0.9897629507916442,0.9897629507916442,0.9897629507916442,3169.941794872284
yolo11x,000000065485,0,1/255,0.25,0.25,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,210.10393106937408
yolo11x,000000065485,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,410.871745467186
yolo11x,000000065485,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,5.057435989379883
yolo11x,000000065485,0,1/255,0.25,0.45,rcp,0.9896242604897859,0.9896242604897859,0.9896242604897859,2533.9213746786118
yolo11x,000000065485,0,1/255,0.25,0.45,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,86.43149757385254
yolo11x,000000065485,0,1/255,0.25,0.65,odpv,0.0,0.0,0.0,293.1467889547348
yolo11x,000000065485,0,1/255,0.25,0.65,pgd,0.0,0.0,0.0,4.805870532989502
yolo11x,000000065485,0,1/255,0.25,0.65,rcp,0.989708018713199,0.989708018713199,0.989708018713199,2513.9676883220673
yolo11x,000000065485,0,1/255,0.25,0.65,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,86.8517884016037
yolo11x,000000065485,0,1/255,0.45,0.25,odpv,0.0,0.0,0.0,291.22872269153595
yolo11x,000000065485,0,1/255,0.45,0.25,pgd,0.0,0.0,0.0,4.329041481018066
yolo11x,000000065485,0,1/255,0.45,0.25,rcp,0.9896560727472921,0.9896560727472921,0.9896560727472921,2546.248047709465
yolo11x,000000065485,0,1/255,0.45,0.25,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,86.67934560775757
yolo11x,000000065485,0,1/255,0.45,0.45,odpv,0.0,0.0,0.0,291.00707030296326
yolo11x,000000065485,0,1/255,0.45,0.45,pgd,0.0,0.0,0.0,4.747967481613159
yolo11x,000000065485,0,1/255,0.45,0.45,rcp,0.9897355521306664,0.9897355521306664,0.9897355521306664,2528.733053803444
yolo11x,000000065485,0,1/255,0.45,0.45,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,78.57229745388031
yolo11x,000000065485,0,1/255,0.45,0.65,odpv,0.0,0.0,0.0,296.09787714481354
yolo11x,000000065485,0,1/255,0.45,0.65,pgd,0.0,0.0,0.0,5.210092067718506
yolo11x,000000065485,0,1/255,0.45,0.65,rcp,0.9895104895935043,0.9895104895935043,0.9895104895935043,2777.5435606241226
yolo11x,000000065485,0,1/255,0.45,0.65,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,86.86508524417877
yolo11x,000000065485,0,1/255,0.65,0.25,odpv,0.0,0.0,0.0,470.2275049686432
yolo11x,000000065485,0,1/255,0.65,0.25,pgd,0.0,0.0,0.0,4.727578163146973
yolo11x,000000065485,0,1/255,0.65,0.25,rcp,0.9896026448544725,0.9896026448544725,0.9896026448544725,2794.344916701317
yolo11x,000000065485,0,1/255,0.65,0.25,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,86.58548152446747
yolo11x,000000065485,0,1/255,0.65,0.45,odpv,0.0,0.0,0.0,291.3232356309891
yolo11x,000000065485,0,1/255,0.65,0.45,pgd,0.0,0.0,0.0,8.478023052215576
yolo11x,000000065485,0,1/255,0.65,0.45,rcp,0.9895773253055202,0.9895773253055202,0.9895773253055202,2878.4558997154236
yolo11x,000000065485,0,1/255,0.65,0.45,square_attack,0.9837151169776917,0.9837151169776917,0.9837151169776917,78.3836818933487
yolo11x,000000065485,0,1/255,0.65,0.65,odpv,0.0,0.0,0.0,425.58253157138824
yolo11x,000000065485,0,1/255,0.65,0.65,pgd,0.0,0.0,0.0,4.948192358016968
yolo11x,000000065485,0,1/255,0.65,0.65,rcp,0.9895961619807752,0.9895961619807752,0.9895961619807752,2537.5420212745667
