model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000001532,7,1/255,0.25,0.45,rcp,0.9378837140384351,0.9378837140384351,0.9378837140384351,338.06789419054985
yolo11m,000000001532,7,1/255,0.25,0.45,square_attack,0.9138806462287903,0.9138806462287903,0.9138806462287903,67.92015889286995
yolo11m,000000001532,7,2/255,0.25,0.45,odpv,0.8925960659980774,0.8925960659980774,0.8925960659980774,42.57527965307236
yolo11m,000000001532,7,2/255,0.25,0.45,pgd,0.0,0.0,0.0,22.81303381919861
yolo11m,000000001532,7,2/255,0.25,0.45,rcp,0.9361905453797066,0.9361905453797066,0.9361905453797066,335.1243525147438
yolo11m,000000001532,7,2/255,0.25,0.45,square_attack,0.796424150466919,0.796424150466919,0.796424150466919,68.05671405792236
yolo11m,000000007088,0,1/255,0.25,0.45,odpv,0.527535080909729,0.527535080909729,0.0,72.45303100347519
yolo11m,000000007088,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,414.9538080692291
yolo11m,000000007088,0,1/255,0.25,0.45,rcp,0.9392294662164447,0.9392294662164447,0.9392294662164447,653.8456066250801
yolo11m,000000007088,0,1/255,0.25,0.45,square_attack,0.9349102973937988,0.9349102973937988,0.9349102973937988,61.89519387483597
yolo11m,000000007088,0,2/255,0.25,0.45,odpv,0.902933657169342,0.902933657169342,0.902933657169342,76.08262801170349
yolo11m,000000007088,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,20.50168013572693
yolo11m,000000007088,0,2/255,0.25,0.45,rcp,0.9361329571238854,0.9361329571238854,0.9361329571238854,629.9743167161942
yolo11m,000000007088,0,2/255,0.25,0.45,square_attack,0.9160229563713074,0.9160229563713074,0.9160229563713074,63.97169494628906
yolo11m,000000007088,1,1/255,0.25,0.45,odpv,0.8207160234451294,0.8207160234451294,0.8207160234451294,72.45303100347519
yolo11m,000000007088,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,414.9538080692291
yolo11m,000000007088,1,1/255,0.25,0.45,rcp,0.8635950673314872,0.8635950673314872,0.8635950673314872,653.8456066250801
yolo11m,000000007088,1,1/255,0.25,0.45,square_attack,0.8594526052474976,0.8594526052474976,0.8594526052474976,61.89519387483597
yolo11m,000000007088,1,2/255,0.25,0.45,odpv,0.8332831263542175,0.8332831263542175,0.8332831263542175,76.08262801170349
yolo11m,000000007088,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,20.50168013572693
yolo11m,000000007088,1,2/255,0.25,0.45,rcp,0.8585706987378278,0.8585706987378278,0.8585706987378278,629.9743167161942
yolo11m,000000007088,1,2/255,0.25,0.45,square_attack,0.8193512558937073,0.8193512558937073,0.8193512558937073,63.97169494628906
yolo11m,000000007088,2,1/255,0.25,0.45,odpv,0.9216600060462952,0.9216600060462952,0.9216600060462952,72.45303100347519
yolo11m,000000007088,2,1/255,0.25,0.45,pgd,0.4367215633392334,0.0,0.0,414.9538080692291
yolo11m,000000007088,2,1/255,0.25,0.45,rcp,0.9462667940700837,0.9462667940700837,0.9462667940700837,653.8456066250801
yolo11m,000000007088,2,1/255,0.25,0.45,square_attack,0.9410818219184875,0.9410818219184875,0.9410818219184875,61.89519387483597
yolo11m,000000007088,2,2/255,0.25,0.45,odpv,0.921535849571228,0.921535849571228,0.921535849571228,76.08262801170349
yolo11m,000000007088,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,20.50168013572693
yolo11m,000000007088,2,2/255,0.25,0.45,rcp,0.9452564137926395,0.9452564137926395,0.9452564137926395,629.9743167161942
yolo11m,000000007088,2,2/255,0.25,0.45,square_attack,0.9203755855560303,0.9203755855560303,0.9203755855560303,63.97169494628906
yolo11m,000000007088,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,72.45303100347519
yolo11m,000000007088,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,414.9538080692291
yolo11m,000000007088,3,1/255,0.25,0.45,rcp,0.0,0.0,0.0,653.8456066250801
yolo11m,000000007088,3,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,61.89519387483597
yolo11m,000000007088,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,76.08262801170349
yolo11m,000000007088,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,20.50168013572693
yolo11m,000000007088,3,2/255,0.25,0.45,rcp,0.0,0.0,0.0,629.9743167161942
yolo11m,000000007088,3,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,63.97169494628906
yolo11m,000000010363,0,1/255,0.25,0.45,odpv,0.9099572896957397,0.9099572896957397,0.9099572896957397,73.56628453731537
yolo11m,000000010363,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,3.1819140911102295
yolo11m,000000010363,0,1/255,0.25,0.45,rcp,0.9439983908106049,0.9439983908106049,0.9439983908106049,530.2532650232315
yolo11m,000000010363,0,1/255,0.25,0.45,square_attack,0.9215197563171387,0.9215197563171387,0.9215197563171387,58.785019755363464
yolo11m,000000010363,0,2/255,0.25,0.45,odpv,0.6620132923126221,0.6620132923126221,0.0,67.00919735431671
yolo11m,000000010363,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,3.861865997314453
yolo11m,000000010363,0,2/255,0.25,0.45,rcp,0.9231437181408808,0.9231437181408808,0.9231437181408808,528.7066251635551
yolo11m,000000010363,0,2/255,0.25,0.45,square_attack,0.8999323844909668,0.8999323844909668,0.8999323844909668,62.28957837820053
yolo11m,000000010363,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,73.56628453731537
yolo11m,000000010363,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,3.1819140911102295
yolo11m,000000010363,1,1/255,0.25,0.45,rcp,0.0,0.0,0.0,530.2532650232315
yolo11m,000000010363,1,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,58.785019755363464
yolo11m,000000010363,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,67.00919735431671
yolo11m,000000010363,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,3.861865997314453
yolo11m,000000010363,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,528.7066251635551
yolo11m,000000010363,1,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,62.28957837820053
yolo11m,000000010363,2,1/255,0.25,0.45,odpv,0.9268516898155212,0.9268516898155212,0.9268516898155212,73.56628453731537
yolo11m,000000010363,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,3.1819140911102295
yolo11m,000000010363,2,1/255,0.25,0.45,rcp,0.9693815603378129,0.9693815603378129,0.9693815603378129,530.2532650232315
yolo11m,000000010363,2,1/255,0.25,0.45,square_attack,0.9426218271255493,0.9426218271255493,0.9426218271255493,58.785019755363464
yolo11m,000000010363,2,2/255,0.25,0.45,odpv,0.7851969003677368,0.7851969003677368,0.7851969003677368,67.00919735431671
yolo11m,000000010363,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,3.861865997314453
yolo11m,000000010363,2,2/255,0.25,0.45,rcp,0.9672232723797262,0.9672232723797262,0.9672232723797262,528.7066251635551
yolo11m,000000010363,2,2/255,0.25,0.45,square_attack,0.8810162544250488,0.8810162544250488,0.8810162544250488,62.28957837820053
yolo11m,000000010363,3,1/255,0.25,0.45,odpv,0.8919891119003296,0.8919891119003296,0.8919891119003296,73.56628453731537
yolo11m,000000010363,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,3.1819140911102295
yolo11m,000000010363,3,1/255,0.25,0.45,rcp,0.9187211195059758,0.9187211195059758,0.9187211195059758,530.2532650232315
yolo11m,000000010363,3,1/255,0.25,0.45,square_attack,0.9086532592773438,0.9086532592773438,0.9086532592773438,58.785019755363464
yolo11m,000000010363,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,67.00919735431671
yolo11m,000000010363,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,3.861865997314453
yolo11m,000000010363,3,2/255,0.25,0.45,rcp,0.9172587408116554,0.9172587408116554,0.9172587408116554,528.7066251635551
yolo11m,000000010363,3,2/255,0.25,0.45,square_attack,0.8739519119262695,0.8739519119262695,0.8739519119262695,62.28957837820053
yolo11m,000000014380,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,129.59176063537598
yolo11m,000000014380,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,25.530402183532715
yolo11m,000000014380,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,1196.9140844345093
yolo11m,000000014380,0,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,42.10471284389496
yolo11m,000000014380,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,130.55288755893707
yolo11m,000000014380,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,14.117441892623901
yolo11m,000000014380,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,1179.2181737422943
yolo11m,000000014380,0,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,41.94514846801758
yolo11m,000000014380,1,1/255,0.25,0.45,odpv,0.9187281131744385,0.9187281131744385,0.9187281131744385,129.59176063537598
