model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7
yolo11x,172330,0,1/255,0.25,0.65,odpv,rcp,0.0,0.0,0.0,228.29603779315948,0.9415466366810512,0.9415466366810512,0.9415466366810512,0.9415466366810512,0.9415466366810512,0.9415466366810512,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.25,rcp,pgd,0.9415336614294068,0.9415336614294068,0.9415336614294068,1650.2596037387848,0.0,0.0,0.0,0.9415336614294068,0.9415336614294068,0.9415336614294068,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.25,rcp,square_attack,0.9415336614294068,0.9415336614294068,0.9415336614294068,1650.2596037387848,0.932565689086914,0.932565689086914,0.932565689086914,0.008967972342492803,0.008967972342492803,0.008967972342492803,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.25,rcp,rcp,0.9415336614294068,0.9415336614294068,0.9415336614294068,1650.2596037387848,0.9415336614294068,0.9415336614294068,0.9415336614294068,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,159.537049472332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,159.537049472332,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,159.537049472332,0.9415336614294068,0.9415336614294068,0.9415336614294068,0.9415336614294068,0.9415336614294068,0.9415336614294068,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.45,rcp,pgd,0.9415414846850836,0.9415414846850836,0.9415414846850836,1646.1416617631912,0.0,0.0,0.0,0.9415414846850836,0.9415414846850836,0.9415414846850836,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.45,rcp,square_attack,0.9415414846850836,0.9415414846850836,0.9415414846850836,1646.1416617631912,0.932565689086914,0.932565689086914,0.932565689086914,0.008975795598169634,0.008975795598169634,0.008975795598169634,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.45,rcp,rcp,0.9415414846850836,0.9415414846850836,0.9415414846850836,1646.1416617631912,0.9415414846850836,0.9415414846850836,0.9415414846850836,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,160.30763852596283,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.45,0.45,odpv,square_attack,0.0,0.0,0.0,160.30763852596283,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.45,odpv,rcp,0.0,0.0,0.0,160.30763852596283,0.9415414846850836,0.9415414846850836,0.9415414846850836,0.9415414846850836,0.9415414846850836,0.9415414846850836,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.65,rcp,pgd,0.9415563714193046,0.9415563714193046,0.9415563714193046,2041.942415356636,0.0,0.0,0.0,0.9415563714193046,0.9415563714193046,0.9415563714193046,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.65,rcp,square_attack,0.9415563714193046,0.9415563714193046,0.9415563714193046,2041.942415356636,0.932565689086914,0.932565689086914,0.932565689086914,0.008990682332390643,0.008990682332390643,0.008990682332390643,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.65,rcp,rcp,0.9415563714193046,0.9415563714193046,0.9415563714193046,2041.942415356636,0.9415563714193046,0.9415563714193046,0.9415563714193046,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,332.3362420797348,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.45,0.65,odpv,square_attack,0.0,0.0,0.0,332.3362420797348,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.45,0.65,odpv,rcp,0.0,0.0,0.0,332.3362420797348,0.9415563714193046,0.9415563714193046,0.9415563714193046,0.9415563714193046,0.9415563714193046,0.9415563714193046,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.25,rcp,pgd,0.9416017692501656,0.9416017692501656,0.9416017692501656,1632.370205938816,0.0,0.0,0.0,0.9416017692501656,0.9416017692501656,0.9416017692501656,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.25,rcp,square_attack,0.9416017692501656,0.9416017692501656,0.9416017692501656,1632.370205938816,0.932565689086914,0.932565689086914,0.932565689086914,0.009036080163251636,0.009036080163251636,0.009036080163251636,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.25,rcp,rcp,0.9416017692501656,0.9416017692501656,0.9416017692501656,1632.370205938816,0.9416017692501656,0.9416017692501656,0.9416017692501656,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,159.71279561519623,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.65,0.25,odpv,square_attack,0.0,0.0,0.0,159.71279561519623,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.25,odpv,rcp,0.0,0.0,0.0,159.71279561519623,0.9416017692501656,0.9416017692501656,0.9416017692501656,0.9416017692501656,0.9416017692501656,0.9416017692501656,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.45,rcp,pgd,0.9415238263708504,0.9415238263708504,0.9415238263708504,1863.199284553528,0.0,0.0,0.0,0.9415238263708504,0.9415238263708504,0.9415238263708504,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.45,rcp,square_attack,0.9415238263708504,0.9415238263708504,0.9415238263708504,1863.199284553528,0.932565689086914,0.932565689086914,0.932565689086914,0.008958137283936463,0.008958137283936463,0.008958137283936463,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.45,rcp,rcp,0.9415238263708504,0.9415238263708504,0.9415238263708504,1863.199284553528,0.9415238263708504,0.9415238263708504,0.9415238263708504,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,257.67729526758194,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.65,0.45,odpv,square_attack,0.0,0.0,0.0,257.67729526758194,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.45,odpv,rcp,0.0,0.0,0.0,257.67729526758194,0.9415238263708504,0.9415238263708504,0.9415238263708504,0.9415238263708504,0.9415238263708504,0.9415238263708504,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.65,rcp,pgd,0.941499570629616,0.941499570629616,0.941499570629616,1816.8227330446243,0.0,0.0,0.0,0.941499570629616,0.941499570629616,0.941499570629616,False,False,True,True,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.65,rcp,square_attack,0.941499570629616,0.941499570629616,0.941499570629616,1816.8227330446243,0.932565689086914,0.932565689086914,0.932565689086914,0.008933881542702027,0.008933881542702027,0.008933881542702027,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.65,rcp,rcp,0.941499570629616,0.941499570629616,0.941499570629616,1816.8227330446243,0.941499570629616,0.941499570629616,0.941499570629616,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,0,1/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,159.56126427650452,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,1/255,0.65,0.65,odpv,square_attack,0.0,0.0,0.0,159.56126427650452,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,0.932565689086914,False,False,False,False,True,True,False,False
yolo11x,172330,0,1/255,0.65,0.65,odpv,rcp,0.0,0.0,0.0,159.56126427650452,0.941499570629616,0.941499570629616,0.941499570629616,0.941499570629616,0.941499570629616,0.941499570629616,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.25,rcp,pgd,0.9107919969948572,0.9107919969948572,0.9107919969948572,1823.1124746203425,0.0,0.0,0.0,0.9107919969948572,0.9107919969948572,0.9107919969948572,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.25,rcp,square_attack,0.9107919969948572,0.9107919969948572,0.9107919969948572,1823.1124746203425,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.016533736267928534,0.016533736267928534,0.016533736267928534,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.25,rcp,rcp,0.9107919969948572,0.9107919969948572,0.9107919969948572,1823.1124746203425,0.9107919969948572,0.9107919969948572,0.9107919969948572,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.25,odpv,pgd,0.0,0.0,0.4638082087039947,234.2499154806137,0.0,0.0,0.0,0.0,0.0,0.4638082087039947,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.25,0.25,odpv,square_attack,0.0,0.0,0.4638082087039947,234.2499154806137,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.430450052022934,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.25,odpv,rcp,0.0,0.0,0.4638082087039947,234.2499154806137,0.9107919969948572,0.9107919969948572,0.9107919969948572,0.9107919969948572,0.9107919969948572,0.44698378829086255,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.45,rcp,pgd,0.9108687042810492,0.9108687042810492,0.9108687042810492,1860.3628841638565,0.0,0.0,0.0,0.9108687042810492,0.9108687042810492,0.9108687042810492,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.45,rcp,square_attack,0.9108687042810492,0.9108687042810492,0.9108687042810492,1860.3628841638565,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.016610443554120446,0.016610443554120446,0.016610443554120446,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.45,rcp,rcp,0.9108687042810492,0.9108687042810492,0.9108687042810492,1860.3628841638565,0.9108687042810492,0.9108687042810492,0.9108687042810492,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.4638070464134216,160.8070169687271,0.0,0.0,0.0,0.0,0.0,0.4638070464134216,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.4638070464134216,160.8070169687271,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.43045121431350714,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.4638070464134216,160.8070169687271,0.9108687042810492,0.9108687042810492,0.9108687042810492,0.9108687042810492,0.9108687042810492,0.4470616578676276,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.65,rcp,pgd,0.9110033054152769,0.9110033054152769,0.9110033054152769,1633.3707516789436,0.0,0.0,0.0,0.9110033054152769,0.9110033054152769,0.9110033054152769,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.65,rcp,square_attack,0.9110033054152769,0.9110033054152769,0.9110033054152769,1633.3707516789436,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.016745044688348143,0.016745044688348143,0.016745044688348143,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.65,rcp,rcp,0.9110033054152769,0.9110033054152769,0.9110033054152769,1633.3707516789436,0.9110033054152769,0.9110033054152769,0.9110033054152769,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.25,0.65,odpv,pgd,0.0,0.0,0.4638098776340484,228.29603779315948,0.0,0.0,0.0,0.0,0.0,0.4638098776340484,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.25,0.65,odpv,square_attack,0.0,0.0,0.4638098776340484,228.29603779315948,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.4304483830928803,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.25,0.65,odpv,rcp,0.0,0.0,0.4638098776340484,228.29603779315948,0.9110033054152769,0.9110033054152769,0.9110033054152769,0.9110033054152769,0.9110033054152769,0.44719342778122845,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.25,rcp,pgd,0.9106991854096486,0.9106991854096486,0.9106991854096486,1650.2596037387848,0.0,0.0,0.0,0.9106991854096486,0.9106991854096486,0.9106991854096486,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.25,rcp,square_attack,0.9106991854096486,0.9106991854096486,0.9106991854096486,1650.2596037387848,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.01644092468271985,0.01644092468271985,0.01644092468271985,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.25,rcp,rcp,0.9106991854096486,0.9106991854096486,0.9106991854096486,1650.2596037387848,0.9106991854096486,0.9106991854096486,0.9106991854096486,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.25,odpv,pgd,0.0,0.0,0.4638008773326874,159.537049472332,0.0,0.0,0.0,0.0,0.0,0.4638008773326874,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.4638008773326874,159.537049472332,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.43045738339424133,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.25,odpv,rcp,0.0,0.0,0.4638008773326874,159.537049472332,0.9106991854096486,0.9106991854096486,0.9106991854096486,0.9106991854096486,0.9106991854096486,0.4468983080769612,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.45,rcp,pgd,0.910649301876068,0.910649301876068,0.910649301876068,1646.1416617631912,0.0,0.0,0.0,0.910649301876068,0.910649301876068,0.910649301876068,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.45,rcp,square_attack,0.910649301876068,0.910649301876068,0.910649301876068,1646.1416617631912,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.01639104114913925,0.01639104114913925,0.01639104114913925,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.45,rcp,rcp,0.910649301876068,0.910649301876068,0.910649301876068,1646.1416617631912,0.910649301876068,0.910649301876068,0.910649301876068,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.45,odpv,pgd,0.0,0.0,0.4638097882270813,160.30763852596283,0.0,0.0,0.0,0.0,0.0,0.4638097882270813,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.45,0.45,odpv,square_attack,0.0,0.0,0.4638097882270813,160.30763852596283,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.4304484724998474,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.45,odpv,rcp,0.0,0.0,0.4638097882270813,160.30763852596283,0.910649301876068,0.910649301876068,0.910649301876068,0.910649301876068,0.910649301876068,0.44683951364898666,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.65,rcp,pgd,0.9102657353835102,0.9102657353835102,0.9102657353835102,2041.942415356636,0.0,0.0,0.0,0.9102657353835102,0.9102657353835102,0.9102657353835102,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.65,rcp,square_attack,0.9102657353835102,0.9102657353835102,0.9102657353835102,2041.942415356636,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.016007474656581477,0.016007474656581477,0.016007474656581477,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.65,rcp,rcp,0.9102657353835102,0.9102657353835102,0.9102657353835102,2041.942415356636,0.9102657353835102,0.9102657353835102,0.9102657353835102,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.45,0.65,odpv,pgd,0.0,0.0,0.463811308145523,332.3362420797348,0.0,0.0,0.0,0.0,0.0,0.463811308145523,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.45,0.65,odpv,square_attack,0.0,0.0,0.463811308145523,332.3362420797348,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.4304469525814057,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.45,0.65,odpv,rcp,0.0,0.0,0.463811308145523,332.3362420797348,0.9102657353835102,0.9102657353835102,0.9102657353835102,0.9102657353835102,0.9102657353835102,0.4464544272379872,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.25,rcp,pgd,0.9096860999694468,0.9096860999694468,0.9096860999694468,1632.370205938816,0.0,0.0,0.0,0.9096860999694468,0.9096860999694468,0.9096860999694468,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.25,rcp,square_attack,0.9096860999694468,0.9096860999694468,0.9096860999694468,1632.370205938816,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.015427839242518115,0.015427839242518115,0.015427839242518115,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.25,rcp,rcp,0.9096860999694468,0.9096860999694468,0.9096860999694468,1632.370205938816,0.9096860999694468,0.9096860999694468,0.9096860999694468,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.25,odpv,pgd,0.0,0.0,0.4638091623783111,159.71279561519623,0.0,0.0,0.0,0.0,0.0,0.4638091623783111,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.65,0.25,odpv,square_attack,0.0,0.0,0.4638091623783111,159.71279561519623,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.4304490983486176,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.25,odpv,rcp,0.0,0.0,0.4638091623783111,159.71279561519623,0.9096860999694468,0.9096860999694468,0.9096860999694468,0.9096860999694468,0.9096860999694468,0.4458769375911357,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.45,rcp,pgd,0.911106081376958,0.911106081376958,0.911106081376958,1863.199284553528,0.0,0.0,0.0,0.911106081376958,0.911106081376958,0.911106081376958,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.45,rcp,square_attack,0.911106081376958,0.911106081376958,0.911106081376958,1863.199284553528,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.01684782065002932,0.01684782065002932,0.01684782065002932,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.45,rcp,rcp,0.911106081376958,0.911106081376958,0.911106081376958,1863.199284553528,0.911106081376958,0.911106081376958,0.911106081376958,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.45,odpv,pgd,0.0,0.0,0.4638088345527649,257.67729526758194,0.0,0.0,0.0,0.0,0.0,0.4638088345527649,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.65,0.45,odpv,square_attack,0.0,0.0,0.4638088345527649,257.67729526758194,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.4304494261741638,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.45,odpv,rcp,0.0,0.0,0.4638088345527649,257.67729526758194,0.911106081376958,0.911106081376958,0.911106081376958,0.911106081376958,0.911106081376958,0.44729724682419314,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.65,rcp,pgd,0.9103125772576648,0.9103125772576648,0.9103125772576648,1816.8227330446243,0.0,0.0,0.0,0.9103125772576648,0.9103125772576648,0.9103125772576648,False,False,True,True,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.65,rcp,square_attack,0.9103125772576648,0.9103125772576648,0.9103125772576648,1816.8227330446243,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.01605431653073608,0.01605431653073608,0.01605431653073608,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.65,rcp,rcp,0.9103125772576648,0.9103125772576648,0.9103125772576648,1816.8227330446243,0.9103125772576648,0.9103125772576648,0.9103125772576648,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,1,1/255,0.65,0.65,odpv,pgd,0.0,0.0,0.463809460401535,159.56126427650452,0.0,0.0,0.0,0.0,0.0,0.463809460401535,False,False,False,False,False,False,True,True
yolo11x,172330,1,1/255,0.65,0.65,odpv,square_attack,0.0,0.0,0.463809460401535,159.56126427650452,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.8942582607269287,0.43044880032539373,False,False,False,False,True,True,False,False
yolo11x,172330,1,1/255,0.65,0.65,odpv,rcp,0.0,0.0,0.463809460401535,159.56126427650452,0.9103125772576648,0.9103125772576648,0.9103125772576648,0.9103125772576648,0.9103125772576648,0.4465031168561298,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.25,rcp,pgd,0.9894982616255962,0.9894982616255962,0.9894982616255962,1823.1124746203425,0.0,0.0,0.0,0.9894982616255962,0.9894982616255962,0.9894982616255962,False,False,True,True,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.25,rcp,square_attack,0.9894982616255962,0.9894982616255962,0.9894982616255962,1823.1124746203425,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.006917659456559422,0.006917659456559422,0.006917659456559422,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.25,rcp,rcp,0.9894982616255962,0.9894982616255962,0.9894982616255962,1823.1124746203425,0.9894982616255962,0.9894982616255962,0.9894982616255962,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,234.2499154806137,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,2,1/255,0.25,0.25,odpv,square_attack,0.0,0.0,0.0,234.2499154806137,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.25,odpv,rcp,0.0,0.0,0.0,234.2499154806137,0.9894982616255962,0.9894982616255962,0.9894982616255962,0.9894982616255962,0.9894982616255962,0.9894982616255962,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.45,rcp,pgd,0.9895129939923898,0.9895129939923898,0.9895129939923898,1860.3628841638565,0.0,0.0,0.0,0.9895129939923898,0.9895129939923898,0.9895129939923898,False,False,True,True,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.45,rcp,square_attack,0.9895129939923898,0.9895129939923898,0.9895129939923898,1860.3628841638565,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.006932391823353035,0.006932391823353035,0.006932391823353035,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.45,rcp,rcp,0.9895129939923898,0.9895129939923898,0.9895129939923898,1860.3628841638565,0.9895129939923898,0.9895129939923898,0.9895129939923898,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,160.8070169687271,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,2,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,160.8070169687271,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,160.8070169687271,0.9895129939923898,0.9895129939923898,0.9895129939923898,0.9895129939923898,0.9895129939923898,0.9895129939923898,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.65,rcp,pgd,0.989604131734046,0.989604131734046,0.989604131734046,1633.3707516789436,0.0,0.0,0.0,0.989604131734046,0.989604131734046,0.989604131734046,False,False,True,True,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.65,rcp,square_attack,0.989604131734046,0.989604131734046,0.989604131734046,1633.3707516789436,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.00702352956500929,0.00702352956500929,0.00702352956500929,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.65,rcp,rcp,0.989604131734046,0.989604131734046,0.989604131734046,1633.3707516789436,0.989604131734046,0.989604131734046,0.989604131734046,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,228.29603779315948,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,2,1/255,0.25,0.65,odpv,square_attack,0.0,0.0,0.0,228.29603779315948,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.25,0.65,odpv,rcp,0.0,0.0,0.0,228.29603779315948,0.989604131734046,0.989604131734046,0.989604131734046,0.989604131734046,0.989604131734046,0.989604131734046,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.45,0.25,rcp,pgd,0.989556282876326,0.989556282876326,0.989556282876326,1650.2596037387848,0.0,0.0,0.0,0.989556282876326,0.989556282876326,0.989556282876326,False,False,True,True,False,False,False,False
yolo11x,172330,2,1/255,0.45,0.25,rcp,square_attack,0.989556282876326,0.989556282876326,0.989556282876326,1650.2596037387848,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.006975680707289267,0.006975680707289267,0.006975680707289267,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.45,0.25,rcp,rcp,0.989556282876326,0.989556282876326,0.989556282876326,1650.2596037387848,0.989556282876326,0.989556282876326,0.989556282876326,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,172330,2,1/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,159.537049472332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,2,1/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,159.537049472332,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,0.9825806021690368,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,159.537049472332,0.989556282876326,0.989556282876326,0.989556282876326,0.989556282876326,0.989556282876326,0.989556282876326,False,False,False,False,True,True,False,False
yolo11x,172330,2,1/255,0.45,0.45,rcp,pgd,0.9895877721367362,0.9895877721367362,0.9895877721367362,1646.1416617631912,0.0,0.0,0.0,0.9895877721367362,0.9895877721367362,0.9895877721367362,False,False,True,True,False,False,False,False
